4.094112500000000523e+02,1.380465755232558145e+01,3.658758683076923290e+01,1.491540027380952260e+01,1.417958876271186419e+01,2.313473943719008332e+02,1.394441564818428333e+03,1.774955096062991799e+01,1.666935034824242621e+03,1.867903771482889752e+01
1.731560536458333672e+02,4.002999244186046468e+00,1.456152110769230745e+01,5.130882273809523220e+00,5.807394254237287612e+00,6.875801711570248642e+01,4.076124699566396430e+02,6.727015464566928671e+00,4.209816079151515282e+02,6.359473756653992282e+00
1.729972375000000113e+02,3.435224034883720634e+00,1.715094212307692345e+01,4.989994071428570876e+00,5.651204779661017419e+00,6.662575625619834341e+01,4.174517602168021995e+02,6.528394157480314597e+00,4.142812619151515037e+02,5.704603608365019340e+00
1.647166770833333374e+02,3.454219482558139820e+00,1.426059373846153910e+01,4.683639119047618316e+00,5.120039864406780161e+00,5.699377111570248644e+01,3.589186965365854007e+02,5.694974393700787729e+00,4.132717527393940031e+02,5.562122372623574229e+00
2.166006307291666815e+02,4.462399267441860218e+00,1.692745860000000135e+01,6.378160821428570770e+00,6.184211728813559183e+00,6.887684742975207541e+01,4.538006530840108326e+02,7.231094330708661033e+00,4.665741243030303167e+02,6.357013562737642509e+00
