rank_index,time,class,failures,ranking,nfpa,failure_metric
0.489846826857759,0.032,2,1,107,0.8069954261232051,0.4946313528990695
0.48984678936792203,0.001,1,0,62,0.8069954261232051,0.4946313528990695
0.4898467879944219,0.001,1,0,74,0.8069954261232051,0.4946313528990695
0.4898467315830942,0.001,3,1,127,0.8069954261232051,0.4946313528990695
0.4898467265903366,0.009000000000000001,0,0,19,0.8069954261232051,0.4946313528990695
0.4898466130544816,0.001,1,0,69,0.8069954261232051,0.4946313528990695
0.4898465968416547,0.0,1,0,86,0.8069954261232051,0.4946313528990695
0.4898465968259349,0.0,1,0,91,0.8069954261232051,0.4946313528990695
0.4898465726921788,0.0,1,0,80,0.8069954261232051,0.4946313528990695
0.4898465590414597,0.0,1,0,81,0.8069954261232051,0.4946313528990695
0.4898465586389811,0.0,1,0,83,0.8069954261232051,0.4946313528990695
0.4898465580202694,0.001,1,0,79,0.8069954261232051,0.4946313528990695
0.4898465544484079,0.0,1,0,84,0.8069954261232051,0.4946313528990695
0.4898465525594083,0.006999999999999999,0,0,20,0.8069954261232051,0.4946313528990695
0.4898465515562058,0.003,0,0,40,0.8069954261232051,0.4946313528990695
0.4898465515561055,0.001,1,0,63,0.8069954261232051,0.4946313528990695
0.4898465514551486,0.008,2,1,113,0.8069954261232051,0.4946313528990695
0.4898465506988722,0.002,2,1,124,0.8069954261232051,0.4946313528990695
0.489846550681364,0.0,1,0,92,0.8069954261232051,0.4946313528990695
0.4898465506312333,0.001,1,0,64,0.8069954261232051,0.4946313528990695
0.4898465504549477,0.0,1,0,82,0.8069954261232051,0.4946313528990695
0.4898465501056694,0.006999999999999999,0,0,23,0.8069954261232051,0.4946313528990695
0.489846550061177,0.004,0,0,33,0.8069954261232051,0.4946313528990695
0.4898465499981802,0.0,1,0,85,0.8069954261232051,0.4946313528990695
0.4898465499684754,0.003,2,1,121,0.8069954261232051,0.4946313528990695
0.4898465499529349,0.0,1,0,98,0.8069954261232051,0.4946313528990695
0.4898465499315659,0.0,1,0,89,0.8069954261232051,0.4946313528990695
0.4898465498924428,0.001,1,0,71,0.8069954261232051,0.4946313528990695
0.4898465498699656,0.031,2,1,108,0.8069954261232051,0.4946313528990695
0.4898465498682165,0.005,0,0,30,0.8069954261232051,0.4946313528990695
0.4898465498495977,0.0,1,0,104,0.8069954261232051,0.4946313528990695
0.4898465498399635,0.0,1,0,100,0.8069954261232051,0.4946313528990695
0.4898465498361395,0.013999999999999999,2,1,112,0.8069954261232051,0.4946313528990695
0.4898465498312603,0.0,1,0,94,0.8069954261232051,0.4946313528990695
0.4898465498308465,0.0,1,0,103,0.8069954261232051,0.4946313528990695
0.4898465498293143,0.0,1,0,87,0.8069954261232051,0.4946313528990695
0.4898465498286024,0.001,1,0,72,0.8069954261232051,0.4946313528990695
0.4898465498260896,0.002,0,0,57,0.8069954261232051,0.4946313528990695
0.4898465498247288,0.0,1,0,101,0.8069954261232051,0.4946313528990695
0.4898465498247117,0.006999999999999999,0,0,24,0.8069954261232051,0.4946313528990695
0.4898465498225082,0.002,2,1,123,0.8069954261232051,0.4946313528990695
0.4898465498225049,0.002,0,0,52,0.8069954261232051,0.4946313528990695
0.4898465498225023,0.001,1,0,68,0.8069954261232051,0.4946313528990695
0.4898465498219339,0.005,0,0,28,0.8069954261232051,0.4946313528990695
0.4898465498216196,0.001,1,0,66,0.8069954261232051,0.4946313528990695
0.48984654982116205,0.002,0,0,48,0.8069954261232051,0.4946313528990695
0.489846549821104,0.001,1,0,73,0.8069954261232051,0.4946313528990695
0.4898465498209825,0.001,1,0,76,0.8069954261232051,0.4946313528990695
0.4898465498209661,0.002,0,0,60,0.8069954261232051,0.4946313528990695
0.4898465498209654,0.003,2,1,119,0.8069954261232051,0.4946313528990695
0.4898465498209442,0.002,0,0,55,0.8069954261232051,0.4946313528990695
0.489846549820944,0.004,0,0,35,0.8069954261232051,0.4946313528990695
0.4898465498209361,0.006,0,0,26,0.8069954261232051,0.4946313528990695
0.4898465498209338,0.0,1,0,96,0.8069954261232051,0.4946313528990695
0.4898465498209338,0.0,1,0,88,0.8069954261232051,0.4946313528990695
0.4898465498209304,0.004,0,0,36,0.8069954261232051,0.4946313528990695
0.4898465498209296,0.006999999999999999,2,1,114,0.8069954261232051,0.4946313528990695
0.489846549820929,0.002,2,1,122,0.8069954261232051,0.4946313528990695
0.4898465498209285,0.025,2,1,110,0.8069954261232051,0.4946313528990695
0.4898465498209285,0.0,1,0,93,0.8069954261232051,0.4946313528990695
0.4898465498209285,0.004,2,1,118,0.8069954261232051,0.4946313528990695
0.4898465498209282,0.0,1,0,105,0.8069954261232051,0.4946313528990695
0.4898465498209282,0.002,0,0,53,0.8069954261232051,0.4946313528990695
0.4898465498209282,0.0,1,0,95,0.8069954261232051,0.4946313528990695
0.4898465498209279,0.132,0,0,2,0.8069954261232051,0.4946313528990695
0.4898465498209276,0.013999999999999999,0,0,13,0.8069954261232051,0.4946313528990695
0.4898465498209274,0.002,0,0,56,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.006,0,0,27,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.006,0,0,25,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.005,0,0,32,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.005,0,0,31,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.004,0,0,34,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.005,0,0,29,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.033,0,0,6,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.006999999999999999,0,0,22,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.015,0,0,12,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.054000000000000006,0,0,5,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.028999999999999998,0,0,7,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.027000000000000003,0,0,8,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.02,0,0,9,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.019,0,0,10,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.018000000000000002,0,0,11,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.062,0,0,4,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.006999999999999999,0,0,21,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.012,0,0,14,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.012,0,0,15,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.011000000000000001,0,0,16,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.01,0,0,17,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.063,0,0,3,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.002,2,1,125,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.01,0,0,18,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.002,0,0,54,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.004,0,0,37,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.004,2,1,116,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.001,1,0,67,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.001,1,0,70,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.001,1,0,75,0.8069954261232051,0.4946313528990695
0.4898465498209272,0.001,1,0,77,0.8069954261232051,0.4946313528990695
