cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,ddp
652a094699b7a9eb9f56c4bcc5c688edf17cc50e,17,0.9086834733893557,1,20.08,1,0,6.659,0.001,1,1,6.661,6.679,1,1,6.693,10.707999999999998,0.4117647058823529
5e2febea94ae56db7fd0729e808625f7be1f6a32,6,0.923076923076923,0,4.537999999999999,0,0,0.002,0.002,0,0,0.009000000000000001,4.278,0,0,0.062,4.3309999999999995,-1.0
d8bef16525907af19a253e911c964d630b1737d9,25,0.8952036199095023,1,20.458,1,0,7.0,0.001,1,0,7.004000000000001,0.010000000000000002,1,1,7.010000000000001,10.744,0.52
f3bd0b79313c65d41260a7dfec6e041cc5e24674,18,0.9027975343764818,1,21.291,1,0,6.922999999999999,0.002,1,1,6.927,6.945999999999999,1,1,6.951,11.216999999999999,0.4444444444444444
7af57e58daa9872f2066d7d521f5c153d7e372db,18,0.9103840682788051,1,20.797,1,0,7.01,0.003,1,0,7.015,0.027000000000000003,1,1,7.047,10.882,0.5
190dee5fa3b5374f95ae8b3673705802789ed0a7,12,0.8353846153846152,0,15.643999999999998,0,0,0.003,4.628,0,0,0.013000000000000001,4.655,0,0,0.313,8.415999999999999,-1.0
45da20f49abafa125ff4f616e8312b89fbd1f139,25,0.884705882352941,1,26.323,1,0,6.612,0.026000000000000002,1,1,6.616000000000001,6.667,1,1,6.656,11.020999999999997,0.44
d7292a3d9f2939f785ec74057d255e5df95846bf,19,0.8655870445344128,1,20.658,1,0,7.097,0.003,1,0,7.102,0.048,1,1,7.144000000000001,10.912,0.47368421052631576
64b1e7b761dc2ae69e1af905f39f275a6efbcbc2,12,0.883076923076923,0,17.931,0,0,0.0,0.017,0,0,0.009999999999999998,4.061999999999999,0,0,0.28400000000000003,12.62,-1.0
50f6aca5515523a520e1962d204f05a851598c98,12,0.8876923076923077,0,11.314,0,0,0.003,0.007,0,0,0.012,0.032,0,0,0.09899999999999999,3.8689999999999993,-1.0
4d89da4f52f6ae26a4917ba79259e8c89c67eb77,20,0.8637630662020905,1,19.054000000000006,1,0,6.676,0.004,1,1,6.681000000000001,6.698,1,1,6.731000000000001,10.226,0.35
bba85a82d9b2dd0a3cacbb7c3f7b2efa1a7b7e73,26,0.9013062409288826,1,25.295,1,0,6.824,0.002,1,0,6.830000000000002,0.060000000000000005,1,1,6.878000000000001,10.523,0.5384615384615384
fdf8ff5aa2e7a1253ab8d6b51fdcc7b8452b5787,19,0.9105263157894735,0,16.586999999999996,0,0,0.003,0.004,0,0,0.008,0.020000000000000004,0,0,0.049,3.918,-1.0
a815f05e43a078c8ef8ebced0c50ed8f411b606f,28,0.8759398496240599,1,27.121000000000002,1,0,7.028,0.003,1,0,7.034000000000002,0.013,1,1,7.042000000000001,11.265,0.5
f0523b43b000b1c58b415d9ae003e09629e28fd9,14,0.870935960591133,0,8.953999999999999,0,0,0.002,0.005,0,0,0.008,0.051000000000000004,0,0,0.039,0.091,-1.0
1d16de4af937a1ad004c1f856e594fb89392a7e2,22,0.9080368906455866,1,26.521,1,0,7.21,0.002,1,1,7.214000000000001,7.237,1,1,7.2490000000000006,11.557,0.4090909090909091
fd01fd54b4c4f8c5f1a4e21b1a3f545ac0bbfb3f,16,0.9157754010695185,0,16.358,0,0,0.0,0.002,0,0,0.004,0.005,0,0,0.027,11.23,-1.0
