cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%
6a38923b7bc6545c0638984b1349bb56edc3aa46,9.0,0.8070175438596491,0.0,43.55900000000001,0.0,0.0,0.0,0.03,0.0,0.0,0.008,1.113,0.0,0.0,0.064,1.173
016cc839d2e059e25217c7929a1dbbf41b0f2135,6.0,0.7472527472527473,0.0,46.498999999999995,0.0,0.0,0.0,0.045,0.0,0.0,0.013,1.461,0.0,0.0,0.058,46.486000000000004
a7c3ae2cfd2add014c3734871154c00b85ea7327,7.0,0.7928571428571428,0.0,44.258,0.0,0.0,0.0,0.03,0.0,0.0,0.01,1.3030000000000002,0.0,0.0,0.048,44.245
a2b9dfbd4ea1087fcb0e6b49c08361e2e8cd2c02,9.0,0.6877192982456141,0.0,45.246,0.0,0.0,0.001,0.096,0.0,0.0,0.008,1.327,0.0,0.0,0.048,45.238
0c4424bb20e3283b961b3ed4397fbb3178e85246,8.0,0.75,0.0,45.413,0.0,0.0,0.003,0.045000000000000005,0.0,0.0,0.016,1.158,0.0,0.0,0.11599999999999999,45.405
e977d7e4b50299b9269d2a150ccd9784f031f0a9,8.0,0.75,0.0,46.86600000000001,0.0,0.0,0.001,0.047,0.0,0.0,0.016,1.192,0.0,0.0,0.113,46.861999999999995
4977ad4cbbfeca9d03acb5c7f165931ffd53b97e,8.0,0.75,0.0,45.92,0.0,0.0,0.002,0.042,0.0,0.0,0.015,1.474,0.0,0.0,0.115,45.913
ea5b3e0ba6e1cbdcf4a483e87edab5dceef73021,8.0,0.7303921568627452,0.0,43.086999999999996,0.0,0.0,0.0,0.051,0.0,0.0,0.016999999999999998,1.033,0.0,0.0,0.119,43.083999999999996
daa0a9a9c466aff8ece3740fa82f5c482ae6e635,8.0,0.7745098039215685,0.0,44.806,0.0,0.0,0.002,0.033,0.0,0.0,0.01,1.116,0.0,0.0,0.092,44.798
4471e9d66a6fe249efb758ac7f2140ed5cd349e4,8.0,0.7303921568627452,0.0,45.845,0.0,0.0,0.0,0.044,0.0,0.0,0.019000000000000003,1.164,0.0,0.0,0.126,45.836000000000006
722d696e1966d1e63a3994170ebff53c8543c4e0,8.0,0.75,0.0,49.925,0.0,0.0,0.002,0.045,0.0,0.0,0.019,1.1520000000000001,0.0,0.0,0.113,49.918
1fcbc26b73164ff283f86128c3026d6797ca26fe,8.0,0.7745098039215685,0.0,43.82100000000001,0.0,0.0,0.001,0.037000000000000005,0.0,0.0,0.008,1.255,0.0,0.0,0.122,43.81500000000001
65883aa4d9478161d7c526c1f6e1d5f2806da93b,8.0,0.75,0.0,46.16,0.0,0.0,0.001,0.043,0.0,0.0,0.019000000000000003,1.224,0.0,0.0,0.109,46.152
cd8799e7b2003bb13c29860bafa059e7c5bd7f4d,8.0,0.7745098039215685,0.0,40.313,0.0,0.0,0.001,0.017,0.0,0.0,0.009000000000000001,0.979,0.0,0.0,0.07300000000000001,40.306
224d30746c2b28921e495f0c824eb0cf92416409,8.0,0.75,0.0,44.51399999999999,0.0,0.0,0.004,0.037000000000000005,0.0,0.0,0.027000000000000003,1.16,0.0,0.0,0.109,44.501000000000005
0e91beab001a405e2815d55db40d14052b4d78f0,8.0,0.8039215686274509,0.0,45.821000000000005,0.0,0.0,0.0,0.023,0.0,0.0,0.010000000000000002,1.225,0.0,0.0,0.092,45.81100000000001
6d5611f7939f342cd35c1df42c063601a993750d,8.0,0.75,0.0,44.26900000000001,0.0,0.0,0.001,0.019000000000000003,0.0,0.0,0.013,1.0419999999999998,0.0,0.0,0.09,44.26200000000001
fd3a9862bd53c24e319655f968ea0f054453c839,9.0,0.8070175438596491,0.0,43.843999999999994,0.0,0.0,0.0,0.016,0.0,0.0,0.004,1.028,0.0,0.0,0.026,1.079
aa0fbb01a04a02d251066e33da6a5301eceb819b,9.0,0.8035087719298245,0.0,44.877,0.0,0.0,0.001,0.015,0.0,0.0,0.003,1.1159999999999999,0.0,0.0,0.024,1.168
d402786f14230ae66eff11197446a8a4f6a1d02b,9.0,0.8035087719298245,0.0,47.00800000000001,0.0,0.0,0.001,0.023,0.0,0.0,0.009000000000000001,1.2309999999999999,0.0,0.0,0.033,1.288
3b10c8f8ac64b75c573e0352dbb3d7ff9279d121,9.0,0.8070175438596491,0.0,46.398999999999994,0.0,0.0,0.001,0.024,0.0,0.0,0.006,1.221,0.0,0.0,0.036000000000000004,46.327
