cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%
119fd967ba85924a5fe0d93e2f9fad3fe068c6fa,17.0,0.9949579831932772,0.0,0.30100000000000005,0.0,0.0,0.0,0.001,0.0,0.0,0.009000000000000001,0.009000000000000001,0.0,0.0,0.049,0.049
a76f2e9fa14185dae1e96ae2561e3ff07c966e11,17.0,0.9966386554621848,0.0,0.332,0.0,0.0,0.003,0.003,0.0,0.0,0.016,0.016,0.0,0.0,0.07,0.07
e613360fa4f0cd3bdfdece02d2bc1b58be640cac,25.0,0.9790045248868776,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.0,0.0,0.045,0.13100000000000006
e936b1b664500166bef0403011c5924c7bd7d086,20.0,0.9554006968641114,0.0,0.362,0.0,0.0,0.0,0.07,0.0,0.0,0.012,0.07800000000000001,0.0,0.0,0.08,0.126
2e20bc1bf30e1e6efbeeae67805d9d450d2f1d5b,21.0,0.9861069163394748,0.0,0.37799999999999995,0.0,0.0,0.0,0.002,0.0,0.0,0.008,0.008,0.0,0.0,0.055,0.055
288b76eaf6c31bce34dd8afe180623051b91e338,21.0,0.9722138326789492,0.0,0.337,0.0,0.0,0.001,0.005,0.0,0.0,0.008,0.009000000000000001,0.0,0.0,0.043,0.043
8c673ddc1357f00009e38cb800c1c6ebb6ee4beb,20.0,0.9885017421602786,0.0,0.4330000000000001,0.0,0.0,0.003,0.003,0.0,0.0,0.018000000000000002,0.018000000000000002,0.0,0.0,0.107,0.15000000000000002
af61d0720599519828209b3b5f8ef06f61fe7768,22.0,0.9762845849802372,0.0,0.389,0.0,0.0,0.0,0.002,0.0,0.0,0.006,0.006,0.0,0.0,0.045,0.065
0993f66ce330ccfbd84a65005ed1b2f1ae167d81,18.0,0.995258416311048,0.0,0.3740000000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.019000000000000003,0.019000000000000003,0.0,0.0,0.07300000000000001,0.07300000000000001
da9547ebcd83525723fca18997a5a7e058c9796f,22.0,0.9862977602108036,0.0,0.406,0.0,0.0,0.0,0.002,0.0,0.0,0.008,0.009000000000000001,0.0,0.0,0.045,0.047
fee4762322f85a1109edd75ccb67f38cf5008c80,17.0,0.992717086834734,0.0,0.294,0.0,0.0,0.002,0.002,0.0,0.0,0.011,0.011,0.0,0.0,0.057999999999999996,0.057999999999999996
4424fe8589b60f2c7ed0a6ddb3958198e779c803,18.0,0.959222380275012,0.0,0.256,0.0,0.0,0.001,0.002,0.0,0.0,0.011000000000000001,0.02,0.0,0.0,0.055,0.057000000000000016
990285bdbb080038fef44cd2306526b4cba520d5,19.0,0.9761133603238864,0.0,0.304,0.0,0.0,0.0,0.002,0.0,0.0,0.006,0.006,0.0,0.0,0.051,0.114
b9c174056fa44d575e23b5759d13610eae685beb,18.0,0.9113323850165956,0.0,0.102,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.006,0.0,0.0,0.012,0.047
e47d90818b1918b436d252212e90a03ddf503b59,20.0,0.9435540069686412,0.0,0.408,0.0,0.0,0.001,0.003,0.0,0.0,0.008,0.019,0.0,0.0,0.065,0.184
7d7a298864223fd4ecea3acaa42257d24ddec1e8,20.0,0.9853658536585366,0.0,0.332,0.0,0.0,0.001,0.001,0.0,0.0,0.011,0.015,0.0,0.0,0.07200000000000001,0.107
4ae8917dac1019fc08b091c13b66d846311ebdc4,17.0,0.9949579831932772,0.0,0.29100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011000000000000001,0.0,0.0,0.053,0.053
c1924becd50885dfaf9bce062f86e04b10c688eb,20.0,0.8763066202090591,0.0,0.34800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.02,0.174
