timestamp,mode,algo,model_name,episodes,steps,cycle_id,training_time,testing_time,winsize,test_cases,failed_test_cases,apfd,nrpa,random_apfd,optimal_apfd
28/06/2022 17:48:45,listwise,PPO1,listwise_PPO1_0_0,200,6400,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,9274.206,787.35,4,9,0,0,0.7087719298245614,0,0
28/06/2022 17:48:58,listwise,PPO1,listwise_PPO1_0_1,200,7505,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,11840.938,783.917,4,6,0,0,0.7362637362637363,0,0
28/06/2022 17:49:07,listwise,PPO1,listwise_PPO1_0_2,200,4301,9873b13df283ac65a37d56622bc1e01eca681611,7264.825,826.677,4,8,0,0,0.946078431372549,0,0
28/06/2022 17:49:19,listwise,PPO1,listwise_PPO1_0_3,200,6400,ffdfffb8f2ac8fe36e6628622bba1a84a3828cbf,11045.224,680.823,4,9,0,0,0.8,0,0
28/06/2022 17:49:33,listwise,PPO1,listwise_PPO1_0_4,200,7505,5daf49a1801071d95c762db561cf6b9970b018a1,12863.541,810.982,4,8,0,0,0.7401960784313726,0,0
28/06/2022 17:49:46,listwise,PPO1,listwise_PPO1_0_5,200,6400,8e18054f3b6cd6fa619853354678d4d528345315,11147.687,679.893,4,6,0,0,0.7472527472527473,0,0
28/06/2022 17:49:56,listwise,PPO1,listwise_PPO1_0_6,200,4301,966cd208ca18c299c6c765d4e1440f0877d96981,9052.976,827.97,4,8,0,0,0.8382352941176471,0,0
28/06/2022 17:50:11,listwise,PPO1,listwise_PPO1_0_7,200,6400,a84668e0eafc96b88fe133cf4225a586986a5255,13114.292,668.962,4,8,0,0,0.7156862745098039,0,0
28/06/2022 17:50:25,listwise,PPO1,listwise_PPO1_0_8,200,6400,9f03b06a1ec8cb2cb64aec6068d2a6c1f663fbc9,12805.886,665.499,4,6,0,0,0.9010989010989011,0,0
28/06/2022 17:50:37,listwise,PPO1,listwise_PPO1_0_9,200,4301,c84328e64a226304d277be6164b85351502edd94,10558.337,669.115,4,8,0,0,0.9215686274509803,0,0
28/06/2022 17:50:52,listwise,PPO1,listwise_PPO1_0_10,200,6400,ce4e72701b1ad4caabc3bd668bd058fff082f2b6,13993.542,666.633,4,8,0,0,0.8382352941176471,0,0
28/06/2022 17:51:07,listwise,PPO1,listwise_PPO1_0_11,200,6400,7d51af94049daa66b9ed893c9eb282bc92bd3fbf,13681.523,685.025,4,8,0,0,0.7843137254901961,0,0
28/06/2022 17:51:24,listwise,PPO1,listwise_PPO1_0_12,200,6400,07a73d28244ae51a2703f67b82d6f02aa5d81c5c,14995.39,685.439,4,8,0,0,0.7352941176470589,0,0
28/06/2022 17:51:40,listwise,PPO1,listwise_PPO1_0_13,200,6400,c08219e0d7a739f6b8c850123ed4161d97bb00cd,15278.312,675.985,4,8,0,0,0.8431372549019608,0,0
