rank_index,time,class,failures,ranking,nfpa,DDP
157.16476487292113,240.859,0.0,0,1,0.7203288370979328,0.3803680981595092
82.70005853487903,126.323,0.0,0,2,0.7203288370979328,0.3803680981595092
2.036382302674985,2.496,2.0,405,28,0.7203288370979328,0.3803680981595092
1.5298595508110742,1.029,0.0,0,3,0.7203288370979328,0.3803680981595092
1.0457867414711912,0.0,1.0,0,22,0.7203288370979328,0.3803680981595092
0.6240884052285908,0.0,1.0,0,24,0.7203288370979328,0.3803680981595092
0.6078689268999702,0.579,2.0,5,29,0.7203288370979328,0.3803680981595092
0.4242104824113528,0.419,2.0,44,30,0.7203288370979328,0.3803680981595092
0.2992814310700612,0.269,0.0,0,4,0.7203288370979328,0.3803680981595092
0.2966821625919161,0.046,1.0,0,10,0.7203288370979328,0.3803680981595092
0.2772922104044469,0.037000000000000005,3.0,8,31,0.7203288370979328,0.3803680981595092
0.23451466513499825,0.13699999999999998,0.0,0,6,0.7203288370979328,0.3803680981595092
0.2313159205469849,0.0,1.0,0,23,0.7203288370979328,0.3803680981595092
0.2306588875961845,0.0,1.0,0,26,0.7203288370979328,0.3803680981595092
0.21752319504178014,0.165,0.0,0,5,0.7203288370979328,0.3803680981595092
0.204746055055224,0.065,0.0,0,9,0.7203288370979328,0.3803680981595092
0.18584903367797426,0.02,1.0,0,14,0.7203288370979328,0.3803680981595092
0.15797283400597684,0.0,1.0,0,25,0.7203288370979328,0.3803680981595092
0.15475745230457474,0.084,0.0,0,7,0.7203288370979328,0.3803680981595092
0.14479890407630078,0.065,0.0,0,8,0.7203288370979328,0.3803680981595092
0.13099660597222604,0.018000000000000002,1.0,0,15,0.7203288370979328,0.3803680981595092
0.1279301094481322,0.026,3.0,1,32,0.7203288370979328,0.3803680981595092
0.1193108151863012,0.001,1.0,0,20,0.7203288370979328,0.3803680981595092
0.11169504830341538,0.001,1.0,0,19,0.7203288370979328,0.3803680981595092
0.11042893257877956,0.0,1.0,0,27,0.7203288370979328,0.3803680981595092
0.11010033501921716,0.038,1.0,0,12,0.7203288370979328,0.3803680981595092
0.10321275809750707,0.014,1.0,0,16,0.7203288370979328,0.3803680981595092
0.0980229411231468,0.038,1.0,0,11,0.7203288370979328,0.3803680981595092
0.08272034671526171,0.03,1.0,0,13,0.7203288370979328,0.3803680981595092
0.08197911358142508,0.002,1.0,0,18,0.7203288370979328,0.3803680981595092
0.07513276847082702,0.001,3.0,6,33,0.7203288370979328,0.3803680981595092
0.07059357666292031,0.009000000000000001,1.0,0,17,0.7203288370979328,0.3803680981595092
0.06974032997168847,0.0,1.0,0,21,0.7203288370979328,0.3803680981595092
rank_index,time,class,failures,ranking,nfpa,DDP
157.1724096157649,240.85,0.0,0,1,0.6905756749200976,0.443528790279979
82.70836199098397,126.322,0.0,0,2,0.6905756749200976,0.443528790279979
2.040000346672869,1.032,2.0,405,64,0.6905756749200976,0.443528790279979
1.4576249184539334,0.61,0.0,0,5,0.6905756749200976,0.443528790279979
1.0462560575245583,0.0,1.0,0,63,0.6905756749200976,0.443528790279979
1.045088001949981,0.029,3.0,9,68,0.6905756749200976,0.443528790279979
0.9787053021379022,0.8740000000000001,2.0,5,65,0.6905756749200976,0.443528790279979
0.9211844157144332,0.433,0.0,0,6,0.6905756749200976,0.443528790279979
0.9102353810087552,0.987,0.0,0,3,0.6905756749200976,0.443528790279979
0.8668035555517468,0.087,0.0,0,15,0.6905756749200976,0.443528790279979
0.8145891056827692,0.017,1.0,0,32,0.6905756749200976,0.443528790279979
0.7480243731964858,0.398,0.0,0,7,0.6905756749200976,0.443528790279979
0.6910706145065119,0.713,0.0,0,4,0.6905756749200976,0.443528790279979
0.6672683554218366,0.123,0.0,0,10,0.6905756749200976,0.443528790279979
0.624554069135869,0.0,1.0,0,59,0.6905756749200976,0.443528790279979
0.6077045500508378,0.198,0.0,0,8,0.6905756749200976,0.443528790279979
0.60189770981054,0.0,1.0,0,62,0.6905756749200976,0.443528790279979
0.501262142938149,0.08199999999999999,0.0,0,16,0.6905756749200976,0.443528790279979
0.4609977200682549,0.049,3.0,5,67,0.6905756749200976,0.443528790279979
0.4364763940698211,0.526,2.0,44,66,0.6905756749200976,0.443528790279979
0.35085091017133674,0.094,0.0,0,14,0.6905756749200976,0.443528790279979
0.3352875746006497,0.005,1.0,0,40,0.6905756749200976,0.443528790279979
0.3261765201759021,0.023,1.0,0,31,0.6905756749200976,0.443528790279979
0.3244781456308574,0.14,0.0,0,9,0.6905756749200976,0.443528790279979
0.2984678933961319,0.048,1.0,0,25,0.6905756749200976,0.443528790279979
0.2764746482897485,0.006999999999999999,3.0,8,69,0.6905756749200976,0.443528790279979
0.2569276803917615,0.001,1.0,0,46,0.6905756749200976,0.443528790279979
0.2528426050455809,0.0,1.0,0,54,0.6905756749200976,0.443528790279979
0.2528079237227785,0.009000000000000001,1.0,0,35,0.6905756749200976,0.443528790279979
0.2440273694637132,0.068,0.0,0,19,0.6905756749200976,0.443528790279979
0.2378263946802508,0.0,1.0,0,60,0.6905756749200976,0.443528790279979
0.23629483348277397,0.108,0.0,0,11,0.6905756749200976,0.443528790279979
0.23398955366893626,0.0,1.0,0,51,0.6905756749200976,0.443528790279979
0.2317897799530404,0.0,1.0,0,52,0.6905756749200976,0.443528790279979
