rank_index,time,class,failures,ranking,nfpa,failure_metric
1.351756366426227,0.0,1,0,31,0.7578135479543927,1.0
1.351756366426227,0.003,0,0,14,0.7578135479543927,1.0
1.156886096841092,0.001,1,0,25,0.7578135479543927,1.0
0.7414249103057522,0.001,1,0,18,0.7578135479543927,1.0
0.4831201228169602,0.001,1,0,16,0.7578135479543927,1.0
0.4355081465035988,0.001,1,0,23,0.7578135479543927,1.0
0.4154611865353399,0.001,1,0,20,0.7578135479543927,1.0
0.4154611865353399,0.006999999999999999,0,0,11,0.7578135479543927,1.0
0.4154611865353399,0.004,0,0,12,0.7578135479543927,1.0
0.4154611865353399,0.001,1,0,26,0.7578135479543927,1.0
0.4154611865353399,0.001,1,0,24,0.7578135479543927,1.0
0.4154611865353399,0.001,1,0,22,0.7578135479543927,1.0
0.4154611865353399,0.001,1,0,19,0.7578135479543927,1.0
0.13428925619945795,0.039,0,0,4,0.7578135479543927,1.0
0.13428925619945795,0.013000000000000001,0,0,8,0.7578135479543927,1.0
0.13428925619945795,0.07200000000000001,0,0,1,0.7578135479543927,1.0
0.13428925619945795,0.001,1,0,27,0.7578135479543927,1.0
0.13428925619945795,0.0,1,0,33,0.7578135479543927,1.0
0.13428925619945795,0.0,1,0,32,0.7578135479543927,1.0
0.0,0.001,1,0,21,0.7578135479543927,1.0
0.0,0.011000000000000001,0,0,9,0.7578135479543927,1.0
0.0,0.061,0,0,2,0.7578135479543927,1.0
0.0,0.046,0,0,3,0.7578135479543927,1.0
0.0,0.021,0,0,5,0.7578135479543927,1.0
0.0,0.016,0,0,6,0.7578135479543927,1.0
0.0,0.015,0,0,7,0.7578135479543927,1.0
0.0,0.006999999999999999,0,0,10,0.7578135479543927,1.0
0.0,0.0,1,0,34,0.7578135479543927,1.0
0.0,0.0,1,0,30,0.7578135479543927,1.0
0.0,0.0,1,0,29,0.7578135479543927,1.0
0.0,0.004,0,0,13,0.7578135479543927,1.0
0.0,0.0,1,0,28,0.7578135479543927,1.0
0.0,0.002,0,0,15,0.7578135479543927,1.0
0.0,0.001,1,0,17,0.7578135479543927,1.0
0.0,0.044000000000000004,2,1,35,0.7578135479543927,1.0
rank_index,time,class,failures,ranking,nfpa,failure_metric
1.351756366426227,0.0,1,0,29,0.7959790209790212,0.75
1.351756366426227,0.002,0,0,19,0.7959790209790212,0.75
1.156886096841092,0.001,1,0,23,0.7959790209790212,0.75
0.7414249103057522,0.003,0,0,16,0.7959790209790212,0.75
0.4831201228169602,0.001,1,0,22,0.7959790209790212,0.75
0.4355081465035988,0.004,0,0,15,0.7959790209790212,0.75
0.4154611865353399,0.011000000000000001,0,0,11,0.7959790209790212,0.75
0.4154611865353399,0.026000000000000002,0,0,6,0.7959790209790212,0.75
0.4154611865353399,0.002,0,0,20,0.7959790209790212,0.75
0.4154611865353399,0.017,0,0,10,0.7959790209790212,0.75
0.4154611865353399,0.001,1,0,24,0.7959790209790212,0.75
0.4154611865353399,0.001,1,0,25,0.7959790209790212,0.75
0.4154611865353399,0.001,1,0,27,0.7959790209790212,0.75
0.13428925619945795,0.069,0,0,3,0.7959790209790212,0.75
0.13428925619945795,0.049,0,0,4,0.7959790209790212,0.75
0.13428925619945795,0.0,1,0,31,0.7959790209790212,0.75
0.13428925619945795,0.011000000000000001,0,0,12,0.7959790209790212,0.75
0.13428925619945795,0.0,1,0,30,0.7959790209790212,0.75
0.13428925619945795,0.002,0,0,21,0.7959790209790212,0.75
0.0,0.024,0,0,8,0.7959790209790212,0.75
0.0,0.027999999999999997,0,0,5,0.7959790209790212,0.75
0.0,0.069,0,0,2,0.7959790209790212,0.75
0.0,0.025,0,0,7,0.7959790209790212,0.75
0.0,0.067,2,1,32,0.7959790209790212,0.75
0.0,0.018000000000000002,0,0,9,0.7959790209790212,0.75
0.0,0.01,0,0,13,0.7959790209790212,0.75
0.0,0.006999999999999999,0,0,14,0.7959790209790212,0.75
0.0,0.003,0,0,17,0.7959790209790212,0.75
0.0,0.002,0,0,18,0.7959790209790212,0.75
0.0,0.001,1,0,26,0.7959790209790212,0.75
0.0,0.0,1,0,28,0.7959790209790212,0.75
0.0,0.08800000000000001,0,0,1,0.7959790209790212,0.75
rank_index,time,class,failures,ranking,nfpa,failure_metric
1.351756366426227,0.006999999999999999,0,0,16,0.8313883299798791,0.6285714285714286
1.351756366426227,0.0,1,0,31,0.8313883299798791,0.6285714285714286
1.156886096841092,0.001,1,0,26,0.8313883299798791,0.6285714285714286
0.7414249103057522,0.001,1,0,23,0.8313883299798791,0.6285714285714286
0.500548862248073,0.005,0,0,18,0.8313883299798791,0.6285714285714286
0.4355081465035988,0.001,1,0,25,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.001,1,0,27,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.015,0,0,13,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.0,1,0,32,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.023,0,0,10,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.002,0,0,21,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.003,0,0,20,0.8313883299798791,0.6285714285714286
0.4154611865353399,0.017,0,0,12,0.8313883299798791,0.6285714285714286
0.13428925619945795,0.035,0,0,6,0.8313883299798791,0.6285714285714286
0.13428925619945795,0.081,0,0,4,0.8313883299798791,0.6285714285714286
0.13428925619945795,0.027000000000000003,0,0,9,0.8313883299798791,0.6285714285714286
0.13428925619945795,0.005,0,0,19,0.8313883299798791,0.6285714285714286
0.13428925619945795,0.0,1,0,34,0.8313883299798791,0.6285714285714286
0.13428925619945795,0.0,1,0,33,0.8313883299798791,0.6285714285714286
0.017428739431112953,0.035,0,0,7,0.8313883299798791,0.6285714285714286
0.017428739431112953,0.023,0,0,11,0.8313883299798791,0.6285714285714286
0.017428739431112953,0.052000000000000005,2,1,35,0.8313883299798791,0.6285714285714286
0.017428739431112953,0.006999999999999999,0,0,15,0.8313883299798791,0.6285714285714286
0.017428739431112953,0.005,0,0,17,0.8313883299798791,0.6285714285714286
0.017428739431112953,0.0,1,0,29,0.8313883299798791,0.6285714285714286
0.0,0.008,0,0,14,0.8313883299798791,0.6285714285714286
0.0,0.001,1,0,22,0.8313883299798791,0.6285714285714286
0.0,0.001,1,0,24,0.8313883299798791,0.6285714285714286
0.0,0.031,0,0,8,0.8313883299798791,0.6285714285714286
0.0,0.001,1,0,28,0.8313883299798791,0.6285714285714286
0.0,0.047,0,0,5,0.8313883299798791,0.6285714285714286
0.0,0.0,1,0,30,0.8313883299798791,0.6285714285714286
