rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
2.581840505022897,0.018000000000000002,1.0,0,11,0.8162464985994398,0.9411764705882353,0.8823529411764706
2.2875198457995216,0.004,1.0,0,15,0.8162464985994398,0.9411764705882353,0.8823529411764706
2.2875198457995216,0.014,1.0,0,12,0.8162464985994398,0.9411764705882353,0.8823529411764706
2.028594803979842,0.013,1.0,0,13,0.8162464985994398,0.9411764705882353,0.8823529411764706
1.4818037396788124,0.001,1.0,0,16,0.8162464985994398,0.9411764705882353,0.8823529411764706
1.1902238510398024,16.555999999999994,0.0,0,3,0.8162464985994398,0.9411764705882353,0.8823529411764706
1.1678267031083034,7.087999999999999,0.0,0,7,0.8162464985994398,0.9411764705882353,0.8823529411764706
1.111271820087118,0.018000000000000002,1.0,0,10,0.8162464985994398,0.9411764705882353,0.8823529411764706
1.0631939681062041,16.744,0.0,0,2,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.983717970539883,26.497,0.0,0,1,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.922701709438662,16.362000000000002,0.0,0,4,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.8579107313313642,2.086,0.0,0,9,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.7784656444536155,13.458,0.0,0,5,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.7715929823441491,5.908,0.0,0,8,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.6935294856258051,0.01,1.0,0,14,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.6935294856258051,5.858,2.0,1,17,0.8162464985994398,0.9411764705882353,0.8823529411764706
0.5526438461059962,7.124,0.0,0,6,0.8162464985994398,0.9411764705882353,0.8823529411764706
rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
2.649630442787115,0.001,1.0,0,34,0.8490262901655308,0.8974358974358975,0.8717948717948718
2.581840505022897,0.019,1.0,0,23,0.8490262901655308,0.8974358974358975,0.8717948717948718
2.2875198457995216,0.002,1.0,0,31,0.8490262901655308,0.8974358974358975,0.8717948717948718
2.2875198457995216,0.009000000000000001,1.0,0,26,0.8490262901655308,0.8974358974358975,0.8717948717948718
2.1081486898695863,0.0,1.0,0,37,0.8490262901655308,0.8974358974358975,0.8717948717948718
2.028594803979842,0.01,1.0,0,25,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.9239620689777408,0.004,1.0,0,28,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.6226893791986214,0.0,1.0,0,36,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.6226893791986214,0.001,1.0,0,32,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.4818037396788124,0.001,1.0,0,35,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1902238510398024,16.758,0.0,0,2,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,8.047,0.0,0,5,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,0.135,1.0,0,19,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,1.083,0.0,0,14,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,0.024,1.0,0,21,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,0.076,1.0,0,20,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,0.255,0.0,0,16,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,0.003,1.0,0,29,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1678267031083034,0.166,1.0,0,18,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.1421459990588885,0.003,1.0,0,30,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.111271820087118,0.008,1.0,0,27,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.0631939681062041,3.117,0.0,0,10,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.0631939681062041,16.809,0.0,0,1,0.8490262901655308,0.8974358974358975,0.8717948717948718
1.0631939681062041,0.0,1.0,0,38,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.983717970539883,0.301,0.0,0,15,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.983717970539883,3.188,0.0,0,9,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.983717970539883,6.357,0.0,0,7,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.922701709438662,16.189,0.0,0,3,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.912478621863958,0.211,1.0,0,17,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.8579107313313642,2.067,0.0,0,13,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.7784656444536155,14.457,0.0,0,4,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.7715929823441491,5.934,0.0,0,8,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.6935294856258051,2.845,0.0,0,12,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.6935294856258051,0.012,1.0,0,24,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.6935294856258051,5.295,2.0,1,39,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.6315958770586809,2.989,0.0,0,11,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.6151828570023073,0.001,1.0,0,33,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.5526438461059962,0.022,1.0,0,22,0.8490262901655308,0.8974358974358975,0.8717948717948718
0.5526438461059962,6.894,0.0,0,6,0.8490262901655308,0.8974358974358975,0.8717948717948718
