rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
2.7984776496887207,0.0,1.0,0,59,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,57,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.004,1.0,0,34,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,68,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.005,0.0,0,28,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,65,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,53,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,63,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,62,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,54,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,55,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,56,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.7984776496887207,0.0,1.0,0,58,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.001,1.0,0,49,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.002,1.0,0,40,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.001,1.0,0,52,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.0,1.0,0,71,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.0,1.0,0,64,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.0,1.0,0,67,0.9066839867737368,0.5694444444444444,0.5555555555555556
2.4791479110717773,0.0,1.0,0,70,0.9066839867737368,0.5694444444444444,0.5555555555555556
0.8473507761955261,0.009000000000000001,0.0,0,23,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.3473950624465942,0.5579999999999999,0.0,0,2,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.5031228065490725,0.013,0.0,0,17,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.8741060495376587,0.003,1.0,0,38,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.8741060495376587,0.002,1.0,0,39,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.8741060495376587,0.001,1.0,0,43,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.8741060495376587,0.005,0.0,0,30,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.8741060495376587,0.001,1.0,0,51,0.9066839867737368,0.5694444444444444,0.5555555555555556
-1.91037917137146,0.0,1.0,0,61,0.9066839867737368,0.5694444444444444,0.5555555555555556
-2.0031094551086426,0.001,1.0,0,45,0.9066839867737368,0.5694444444444444,0.5555555555555556
-2.0031094551086426,0.0,1.0,0,66,0.9066839867737368,0.5694444444444444,0.5555555555555556
-2.0960440635681152,0.006999999999999999,0.0,0,25,0.9066839867737368,0.5694444444444444,0.5555555555555556
