priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9945957572296699,0.008,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,8,0.6862745098039216,0.7647058823529411
1.0,0.9861695083308807,0.0,1.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,15,0.6862745098039216,0.7647058823529411
1.0,0.9844017445211745,0.017,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,5,0.6862745098039216,0.7647058823529411
1.0,0.9753924018356693,0.01,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,7,0.6862745098039216,0.7647058823529411
1.0,0.7600442028241601,0.036000000000000004,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,4,0.6862745098039216,0.7647058823529411
1.0,0.40032030924140977,0.015,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,6,0.6862745098039216,0.7647058823529411
0.0,0.9963352766599856,0.003,1.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,12,0.6862745098039216,0.7647058823529411
0.0,0.9946084812709014,0.084,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,1,0.6862745098039216,0.7647058823529411
0.0,0.9907639425106388,0.047,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,2,0.6862745098039216,0.7647058823529411
0.0,0.9877492230951871,0.006,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,10,0.6862745098039216,0.7647058823529411
0.0,0.9866651472088931,0.003,1.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,11,0.6862745098039216,0.7647058823529411
0.0,0.9538579401585491,0.043,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,3,0.6862745098039216,0.7647058823529411
0.0,0.9491390119662916,52.65600000000001,2.0,6,0.17142857142857146,cbd9605b113482873f9c99362874ca9123daaf66,17,0.6862745098039216,0.7647058823529411
0.0,0.9485774577903386,0.003,1.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,13,0.6862745098039216,0.7647058823529411
0.0,0.9387240921385384,0.0,1.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,16,0.6862745098039216,0.7647058823529411
0.0,0.932170062199553,0.006999999999999999,0.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,9,0.6862745098039216,0.7647058823529411
0.0,0.5722248149803608,0.001,1.0,0,0.0,cbd9605b113482873f9c99362874ca9123daaf66,14,0.6862745098039216,0.7647058823529411
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9999792432882963,0.018000000000000002,0.0,0,0.0,9271f805a0caa9ae67a5fed450d3d26a638408af,5,0.7156785243741766,0.22727272727272727
