priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
0.0,0.8698410705376461,0.0,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,39,0.7505972288580982,0.13333333333333333
0.0,0.841294395954869,0.17600000000000002,0.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,11,0.7505972288580982,0.13333333333333333
0.0,0.8325526352903618,0.016,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,26,0.7505972288580982,0.13333333333333333
0.0,0.693349019622268,0.015,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,27,0.7505972288580982,0.13333333333333333
0.0,0.6656747894679502,0.0,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,38,0.7505972288580982,0.13333333333333333
0.0,0.6541394336631138,0.0,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,43,0.7505972288580982,0.13333333333333333
0.0,0.6402257201155643,0.159,0.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,13,0.7505972288580982,0.13333333333333333
0.0,0.6122090458254446,0.0,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,40,0.7505972288580982,0.13333333333333333
0.0,0.5049263273096813,0.228,0.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,10,0.7505972288580982,0.13333333333333333
0.0,0.4715993569973501,0.001,1.0,0,0.0,eff0d29723a5e60759d5e0407fce10b162b8cac5,36,0.7505972288580982,0.13333333333333333
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9999999940444873,0.021,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,24,0.6881194277420696,0.2692307692307692
1.0,0.9999999914184626,1.396,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,4,0.6881194277420696,0.2692307692307692
1.0,0.9962291686126824,0.7070000000000001,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,5,0.6881194277420696,0.2692307692307692
1.0,0.9950831823528566,2.194,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,2,0.6881194277420696,0.2692307692307692
1.0,0.9940078161050393,240.843,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,1,0.6881194277420696,0.2692307692307692
1.0,0.9628285076510761,0.001,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,34,0.6881194277420696,0.2692307692307692
1.0,0.955638164827988,0.228,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,11,0.6881194277420696,0.2692307692307692
1.0,0.9520061965946088,0.123,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,15,0.6881194277420696,0.2692307692307692
1.0,0.9480056190228487,0.071,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,18,0.6881194277420696,0.2692307692307692
1.0,0.9381105920550769,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,41,0.6881194277420696,0.2692307692307692
1.0,0.9190355702982068,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,37,0.6881194277420696,0.2692307692307692
1.0,0.9138273403109782,0.485,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,8,0.6881194277420696,0.2692307692307692
1.0,0.8894827436891306,0.044,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,21,0.6881194277420696,0.2692307692307692
1.0,0.8808616605781062,0.856,2.0,4,0.07692307692307693,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,52,0.6881194277420696,0.2692307692307692
1.0,0.8556351107484628,0.038,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,22,0.6881194277420696,0.2692307692307692
1.0,0.8529763216801445,0.006,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,27,0.6881194277420696,0.2692307692307692
1.0,0.8196263521669291,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,44,0.6881194277420696,0.2692307692307692
1.0,0.810094996646871,0.005,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,29,0.6881194277420696,0.2692307692307692
1.0,0.7833957625942002,0.34600000000000003,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,10,0.6881194277420696,0.2692307692307692
1.0,0.7796214095637387,0.062,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,20,0.6881194277420696,0.2692307692307692
1.0,0.7745305655214751,0.001,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,32,0.6881194277420696,0.2692307692307692
1.0,0.7744114026205716,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,38,0.6881194277420696,0.2692307692307692
1.0,0.7593989839010562,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,51,0.6881194277420696,0.2692307692307692
1.0,0.7454073699959276,0.139,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,14,0.6881194277420696,0.2692307692307692
1.0,0.7354092671994614,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,35,0.6881194277420696,0.2692307692307692
1.0,0.6779978707856374,0.008,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,26,0.6881194277420696,0.2692307692307692
1.0,0.6674555578330922,0.198,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,12,0.6881194277420696,0.2692307692307692
1.0,0.6560110284782944,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,49,0.6881194277420696,0.2692307692307692
1.0,0.6213380596699525,0.001,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,33,0.6881194277420696,0.2692307692307692
1.0,0.5697688542770913,0.103,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,16,0.6881194277420696,0.2692307692307692
1.0,0.5530088666549378,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,43,0.6881194277420696,0.2692307692307692
1.0,0.5389233554949429,1.491,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,3,0.6881194277420696,0.2692307692307692
1.0,0.522112306430475,0.159,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,13,0.6881194277420696,0.2692307692307692
1.0,0.48742249196664134,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,39,0.6881194277420696,0.2692307692307692
0.0,1.0,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,48,0.6881194277420696,0.2692307692307692
0.0,0.9999984966932403,0.005,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,30,0.6881194277420696,0.2692307692307692
0.0,0.999996258580698,0.513,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,7,0.6881194277420696,0.2692307692307692
0.0,0.976176893161377,0.023,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,23,0.6881194277420696,0.2692307692307692
0.0,0.9421070628477608,0.002,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,31,0.6881194277420696,0.2692307692307692
0.0,0.9409386293986771,0.006,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,28,0.6881194277420696,0.2692307692307692
0.0,0.9272129715455179,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,36,0.6881194277420696,0.2692307692307692
0.0,0.8394111546257641,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,50,0.6881194277420696,0.2692307692307692
0.0,0.8059072307607318,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,46,0.6881194277420696,0.2692307692307692
0.0,0.7765125329885421,0.379,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,9,0.6881194277420696,0.2692307692307692
0.0,0.7239899338228366,0.015,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,25,0.6881194277420696,0.2692307692307692
0.0,0.6773558139974819,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,45,0.6881194277420696,0.2692307692307692
0.0,0.629098610510117,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,40,0.6881194277420696,0.2692307692307692
0.0,0.595200228358536,0.066,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,19,0.6881194277420696,0.2692307692307692
0.0,0.5811624014779387,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,47,0.6881194277420696,0.2692307692307692
0.0,0.5430740408175002,0.081,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,17,0.6881194277420696,0.2692307692307692
0.0,0.5342658734534587,0.68,0.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,6,0.6881194277420696,0.2692307692307692
0.0,0.494022549750662,0.0,1.0,0,0.0,e9b5e6ee8e19e9c53e1177220a1c63042aadd2b9,42,0.6881194277420696,0.2692307692307692
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.7234996036469545,0.004,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,44,0.7731081827507298,0.15789473684210525
1.0,0.9999967515114405,0.209,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,11,0.7731081827507298,0.15789473684210525
1.0,0.9953999394934583,0.045,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,26,0.7731081827507298,0.15789473684210525
1.0,0.9814113152367379,0.157,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,14,0.7731081827507298,0.15789473684210525
1.0,0.9794550407922157,0.0,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,53,0.7731081827507298,0.15789473684210525
1.0,0.9762888229459563,0.16399999999999998,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,13,0.7731081827507298,0.15789473684210525
1.0,0.9714398553938399,0.003,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,45,0.7731081827507298,0.15789473684210525
1.0,0.9694199786813384,0.275,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,9,0.7731081827507298,0.15789473684210525
1.0,0.9656159228747732,0.0,3.0,1,1.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,57,0.7731081827507298,0.15789473684210525
1.0,0.9231462151966352,0.201,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,12,0.7731081827507298,0.15789473684210525
1.0,0.8938606032530362,0.478,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,7,0.7731081827507298,0.15789473684210525
1.0,0.8818588611555443,0.004,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,43,0.7731081827507298,0.15789473684210525
1.0,0.8616590923875742,0.062,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,21,0.7731081827507298,0.15789473684210525
1.0,0.854969932516122,240.842,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,1,0.7731081827507298,0.15789473684210525
1.0,0.8479841945279292,0.061,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,23,0.7731081827507298,0.15789473684210525
1.0,0.8436824963432188,0.01,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,36,0.7731081827507298,0.15789473684210525
1.0,0.8387019398378521,0.019,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,31,0.7731081827507298,0.15789473684210525
1.0,0.8230350691809605,0.001,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,49,0.7731081827507298,0.15789473684210525
1.0,0.8149351188400973,0.002,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,48,0.7731081827507298,0.15789473684210525
1.0,0.8012584814620213,0.619,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,5,0.7731081827507298,0.15789473684210525
1.0,0.7899981632700811,0.013,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,35,0.7731081827507298,0.15789473684210525
1.0,0.7710422016356051,0.006,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,42,0.7731081827507298,0.15789473684210525
1.0,0.7618676713805873,0.0,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,56,0.7731081827507298,0.15789473684210525
1.0,0.7577721970231025,0.019,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,32,0.7731081827507298,0.15789473684210525
1.0,0.7300784989269932,0.026,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,29,0.7731081827507298,0.15789473684210525
1.0,0.7109699980416417,0.0,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,51,0.7731081827507298,0.15789473684210525
1.0,0.6682581864181634,0.015,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,34,0.7731081827507298,0.15789473684210525
1.0,0.6490593357011042,0.009000000000000001,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,40,0.7731081827507298,0.15789473684210525
1.0,0.6183803438415167,1.06,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,4,0.7731081827507298,0.15789473684210525
1.0,0.617789992382206,0.018000000000000002,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,33,0.7731081827507298,0.15789473684210525
1.0,0.612682175946147,0.111,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,18,0.7731081827507298,0.15789473684210525
1.0,0.612178736342548,0.01,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,37,0.7731081827507298,0.15789473684210525
1.0,0.5922509953102532,0.01,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,38,0.7731081827507298,0.15789473684210525
1.0,0.5427888408549832,0.0,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,55,0.7731081827507298,0.15789473684210525
1.0,0.5188202237250231,0.002,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,47,0.7731081827507298,0.15789473684210525
1.0,0.514141096335163,0.091,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,19,0.7731081827507298,0.15789473684210525
0.0,1.0,0.02,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,30,0.7731081827507298,0.15789473684210525
0.0,1.0,0.486,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,6,0.7731081827507298,0.15789473684210525
0.0,0.999999994089311,0.052000000000000005,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,25,0.7731081827507298,0.15789473684210525
0.0,0.9999999822491975,0.002,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,46,0.7731081827507298,0.15789473684210525
0.0,0.9999987598300778,0.0,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,54,0.7731081827507298,0.15789473684210525
0.0,0.9999875477745467,0.006999999999999999,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,41,0.7731081827507298,0.15789473684210525
0.0,0.9999716846299755,1.081,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,3,0.7731081827507298,0.15789473684210525
0.0,0.9999280336964481,0.14300000000000002,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,15,0.7731081827507298,0.15789473684210525
0.0,0.9999170891286421,0.06,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,24,0.7731081827507298,0.15789473684210525
0.0,0.9807985824664025,0.037000000000000005,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,28,0.7731081827507298,0.15789473684210525
0.0,0.9783211004327339,0.0,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,52,0.7731081827507298,0.15789473684210525
0.0,0.9763139816054621,0.339,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,8,0.7731081827507298,0.15789473684210525
0.0,0.9694707941523469,0.115,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,17,0.7731081827507298,0.15789473684210525
0.0,0.9527230215129099,2.067,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,2,0.7731081827507298,0.15789473684210525
0.0,0.9398127416254971,0.062,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,22,0.7731081827507298,0.15789473684210525
0.0,0.919882219332493,0.084,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,20,0.7731081827507298,0.15789473684210525
0.0,0.9197346048358924,0.042,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,27,0.7731081827507298,0.15789473684210525
0.0,0.865041497299593,0.009000000000000001,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,39,0.7731081827507298,0.15789473684210525
0.0,0.8052909145057119,0.142,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,16,0.7731081827507298,0.15789473684210525
0.0,0.7602056107295125,0.224,0.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,10,0.7731081827507298,0.15789473684210525
0.0,0.5389526445326427,0.001,1.0,0,0.0,dfa366d8f72aa2f4163ad147551f596b9723f6e2,50,0.7731081827507298,0.15789473684210525
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.7852976754611283,0.011,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,23,0.7389112166605772,0.9705882352941176
1.0,0.7082552843888297,0.4370000000000001,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,7,0.7389112166605772,0.9705882352941176
1.0,0.6804632792751115,0.221,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,11,0.7389112166605772,0.9705882352941176
1.0,0.6730067581342394,0.4,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,8,0.7389112166605772,0.9705882352941176
1.0,0.6690149060014315,0.268,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,9,0.7389112166605772,0.9705882352941176
1.0,0.6557194207366608,0.001,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,26,0.7389112166605772,0.9705882352941176
1.0,0.6487973928363422,0.716,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,5,0.7389112166605772,0.9705882352941176
1.0,0.6434847843693988,1.172,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,3,0.7389112166605772,0.9705882352941176
1.0,0.6422429264875925,0.0,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,28,0.7389112166605772,0.9705882352941176
1.0,0.6368359108422521,0.02,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,20,0.7389112166605772,0.9705882352941176
1.0,0.6327845088726757,0.0,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,33,0.7389112166605772,0.9705882352941176
1.0,0.6265694018755329,0.0,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,31,0.7389112166605772,0.9705882352941176
1.0,0.62173039900796,0.003,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,24,0.7389112166605772,0.9705882352941176
1.0,0.616154275615292,1.07,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,4,0.7389112166605772,0.9705882352941176
1.0,0.6155592058487436,0.04,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,18,0.7389112166605772,0.9705882352941176
1.0,0.6072853770455369,0.012,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,22,0.7389112166605772,0.9705882352941176
1.0,0.5875274667136711,0.0,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,27,0.7389112166605772,0.9705882352941176
1.0,0.5872565382336522,0.241,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,10,0.7389112166605772,0.9705882352941176
1.0,0.5712382854544055,0.0,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,29,0.7389112166605772,0.9705882352941176
1.0,0.5670294308782268,0.145,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,13,0.7389112166605772,0.9705882352941176
1.0,0.5627073417042213,0.132,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,14,0.7389112166605772,0.9705882352941176
1.0,0.5370926760995764,0.035,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,19,0.7389112166605772,0.9705882352941176
0.0,0.9999305879988654,0.001,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,25,0.7389112166605772,0.9705882352941176
0.0,0.9975760546214041,0.071,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,17,0.7389112166605772,0.9705882352941176
0.0,0.9910625046914825,0.0,1.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,30,0.7389112166605772,0.9705882352941176
0.0,0.990331492134652,0.073,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,16,0.7389112166605772,0.9705882352941176
0.0,0.9697613444641203,0.163,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,12,0.7389112166605772,0.9705882352941176
0.0,0.9630177531959253,0.127,0.0,0,0.0,da1de926459c21b02e5c14401d8c2f58e014f80e,15,0.7389112166605772,0.9705882352941176
