MART,RankNet,RankBoost,CA,L-MART,DeepOrder,RL,COLEMAN,PPO2-PO,ACER-PA,PPO1-LI
0.04054054054054049,0.41891891891891886,0.31081081081081074,0.2567567567567567,0.581081081081081,0.9864864864864864,0.527027027027027,0.8783783783783784,0.8243243243243242,0.17567567567567569,0.06756756756756757
0.2205882352941177,0.45588235294117646,0.30882352941176466,0.16176470588235298,0.6029411764705882,0.9852941176470588,0.6029411764705882,0.926470588235294,0.838235294117647,0.8088235294117647,0.5147058823529411
0.30952380952380953,0.880952380952381,0.5476190476190477,0.1666666666666667,0.6904761904761906,0.9761904761904762,0.023809523809523808,0.9285714285714286,0.9285714285714286,0.7380952380952381,0.40476190476190477
0.9324324324324323,0.7972972972972973,0.20270270270270266,0.04054054054054049,0.5540540540540541,0.9864864864864864,0.33783783783783783,0.8513513513513513,0.9054054054054054,0.527027027027027,0.22972972972972974
0.25757575757575757,0.7121212121212122,0.25757575757575757,0.13636363636363635,0.6212121212121212,0.9848484848484848,0.5,0.9545454545454546,0.8636363636363636,0.7727272727272727,0.16666666666666663
0.4264705882352941,0.8676470588235293,0.25000000000000006,0.6029411764705882,0.6911764705882353,0.9852941176470588,0.6323529411764706,0.9558823529411764,0.5441176470588235,0.6323529411764706,0.338235294117647
0.24285714285714283,0.7,0.24285714285714283,0.12857142857142861,0.6142857142857142,0.9857142857142857,0.2714285714285714,0.8999999999999999,0.5857142857142856,0.5857142857142856,0.042857142857142864
0.625,0.4583333333333333,0.2638888888888889,0.12500000000000006,0.5972222222222221,0.986111111111111,0.20833333333333331,0.875,0.5416666666666666,0.3194444444444445,0.09722222222222227
0.5857142857142856,0.8428571428571427,0.2714285714285714,0.1571428571428572,0.5857142857142856,0.9857142857142857,0.7857142857142857,0.8999999999999999,0.8714285714285714,0.35714285714285715,0.32857142857142857
0.2916666666666667,0.8472222222222222,0.2638888888888889,0.15277777777777773,0.625,0.986111111111111,0.625,0.875,0.9027777777777777,0.2361111111111111,0.7638888888888888
0.6124999999999999,0.6124999999999999,0.28750000000000003,0.16250000000000003,0.6124999999999999,0.9875,0.9125,0.8125,0.9624999999999999,0.7875,0.9375
0.3648648648648648,0.8243243243243242,0.28378378378378377,0.17567567567567569,0.5540540540540541,0.9864864864864864,0.41891891891891886,0.8513513513513513,0.9054054054054054,0.7432432432432432,0.5
0.28378378378378377,0.6621621621621622,0.28378378378378377,0.17567567567567569,0.527027027027027,0.9864864864864864,0.4729729729729729,0.8513513513513513,0.9054054054054054,0.6891891891891891,0.9054054054054054
0.3625,0.6124999999999999,0.28750000000000003,0.16250000000000003,0.5125,0.9875,0.7625,0.7875,0.9125,0.6375,0.8374999999999999
0.9864864864864865,0.8243243243243242,0.28378378378378377,0.17567567567567569,0.608108108108108,0.9864864864864864,0.22972972972972974,0.8513513513513513,0.7972972972972973,0.6351351351351351,0.44594594594594594
0.1486486486486486,0.6351351351351351,0.33783783783783783,0.28378378378378377,0.581081081081081,0.9864864864864864,0.9864864864864865,0.8243243243243242,0.9324324324324323,0.4729729729729729,0.1486486486486486
0.7432432432432432,0.8243243243243242,0.33783783783783783,0.17567567567567569,0.6351351351351351,0.9864864864864864,0.5540540540540541,0.8513513513513513,0.9594594594594594,0.7162162162162161,0.8783783783783784
0.41891891891891886,0.8243243243243242,0.28378378378378377,0.17567567567567569,0.608108108108108,0.9864864864864864,0.09459459459459454,0.8513513513513513,0.8783783783783784,0.6891891891891891,0.8783783783783784
0.5512820512820512,0.6794871794871795,0.2692307692307692,0.19230769230769235,0.5256410256410255,0.9871794871794872,0.8589743589743589,0.8333333333333333,0.9358974358974359,0.6538461538461537,0.44871794871794873
0.37500000000000006,0.8194444444444444,0.37500000000000006,0.2916666666666667,0.625,0.986111111111111,0.6527777777777777,0.9027777777777776,0.7083333333333333,0.7083333333333333,0.9027777777777777
0.11842105263157894,0.6447368421052632,0.3552631578947368,0.5131578947368421,0.6447368421052632,0.986842105263158,0.8289473684210527,0.8815789473684211,0.8026315789473685,0.8815789473684211,0.06578947368421058
0.3026315789473684,0.8026315789473685,0.24999999999999994,0.1447368421052631,0.7500000000000001,0.986842105263158,0.3026315789473684,0.8815789473684211,0.8815789473684211,0.8289473684210527,0.618421052631579
0.3461538461538462,0.6538461538461537,0.32051282051282054,0.217948717948718,0.6282051282051282,0.9871794871794872,0.6025641025641025,0.8333333333333333,0.9871794871794871,0.6538461538461537,0.14102564102564102
0.24285714285714283,0.8142857142857143,0.2714285714285714,0.18571428571428567,0.5571428571428572,0.9857142857142857,0.8428571428571427,0.8999999999999999,0.9857142857142857,0.7571428571428571,0.10000000000000003
0.04166666666666668,0.6527777777777777,0.2916666666666667,0.20833333333333331,0.5138888888888888,0.986111111111111,0.5694444444444444,0.9305555555555556,0.986111111111111,0.15277777777777773,0.2638888888888889
0.5512820512820512,0.6794871794871795,0.2692307692307692,0.16666666666666669,0.5256410256410255,0.9871794871794872,0.4230769230769231,0.8846153846153846,0.9102564102564102,0.2948717948717949,0.6538461538461537
0.3289473684210526,0.8026315789473685,0.3026315789473684,0.19736842105263158,0.6447368421052632,0.986842105263158,0.06578947368421058,0.8815789473684211,0.986842105263158,0.43421052631578944,0.5657894736842105
0.09722222222222227,0.8194444444444444,0.37500000000000006,0.2638888888888889,0.5694444444444444,0.986111111111111,0.736111111111111,0.9305555555555556,0.875,0.18055555555555552,0.625
0.3289473684210526,0.6447368421052632,0.3552631578947368,0.19736842105263158,0.5657894736842105,0.986842105263158,0.4605263157894736,0.8815789473684211,0.986842105263158,0.3815789473684211,0.8026315789473685
0.35714285714285715,0.8428571428571427,0.2714285714285714,0.21428571428571425,0.7,0.9857142857142857,0.2714285714285714,0.9571428571428572,0.9571428571428571,0.5,0.7285714285714285
0.11904761904761904,0.880952380952381,0.45238095238095244,0.1666666666666667,0.7380952380952381,0.9761904761904762,0.45238095238095244,0.880952380952381,0.9761904761904762,0.1666666666666667,0.7380952380952381
0.9761904761904762,0.880952380952381,0.261904761904762,0.11904761904761904,0.6904761904761906,0.9761904761904762,0.5,0.880952380952381,0.9761904761904762,0.261904761904762,0.07142857142857148
0.3026315789473684,0.43421052631578944,0.3815789473684211,0.4605263157894736,0.5657894736842105,0.986842105263158,0.09210526315789476,0.8815789473684211,0.7236842105263158,0.618421052631579,0.3552631578947368
0.5394736842105264,0.4605263157894736,0.013157894736842105,0.19736842105263158,0.5394736842105264,0.986842105263158,0.19736842105263158,0.8815789473684211,0.986842105263158,0.22368421052631576,0.013157894736842105
0.27631578947368424,0.4605263157894736,0.013157894736842105,0.19736842105263158,0.5657894736842105,0.986842105263158,0.039473684210526286,0.8815789473684211,0.986842105263158,0.8815789473684211,0.7236842105263158
0.527027027027027,0.8243243243243242,0.3648648648648648,0.5540540540540541,0.6351351351351351,0.9864864864864864,0.31081081081081074,0.9054054054054054,0.9594594594594594,0.7432432432432432,0.7432432432432432
0.31250000000000006,0.6625,0.0125,0.18750000000000006,0.5375,0.9875,0.16250000000000003,0.8875,0.9624999999999999,0.6375,0.9874999999999999
0.10975609756097558,0.6219512195121951,0.3292682926829268,0.4512195121951219,0.5487804878048781,0.9878048780487804,0.6463414634146342,0.8902439024390244,0.9878048780487805,0.7682926829268293,0.08536585365853654
0.013888888888888888,0.8472222222222222,0.37500000000000006,0.625,0.5694444444444444,0.986111111111111,0.7083333333333333,0.9583333333333331,0.625,0.6527777777777777,0.37500000000000006
0.09459459459459454,0.8243243243243242,0.3918918918918919,0.5540540540540541,0.608108108108108,0.9864864864864864,0.581081081081081,0.9324324324324323,0.6621621621621622,0.608108108108108,0.6621621621621622
0.9864864864864865,0.6621621621621622,0.33783783783783783,0.7162162162162161,0.527027027027027,0.9864864864864864,0.5,0.9324324324324323,0.9864864864864865,0.28378378378378377,0.09459459459459454
0.28378378378378377,0.8243243243243242,0.3648648648648648,0.28378378378378377,0.527027027027027,0.9864864864864864,0.527027027027027,0.9594594594594594,0.5540540540540541,0.7702702702702703,0.41891891891891886
0.22972972972972974,0.6351351351351351,0.22972972972972974,0.20270270270270266,0.5540540540540541,0.9864864864864864,0.4729729729729729,0.9594594594594594,0.6621621621621622,0.8513513513513513,0.20270270270270266
0.9864864864864865,0.8243243243243242,0.33783783783783783,0.581081081081081,0.581081081081081,0.9864864864864864,0.6621621621621622,0.9594594594594594,0.9594594594594594,0.7162162162162161,0.2567567567567567
0.9624999999999999,0.6375,0.0125,0.16250000000000003,0.6124999999999999,0.9875,0.0125,0.8875,0.8374999999999999,0.7875,0.28750000000000003
0.06944444444444448,0.5277777777777778,0.5694444444444444,0.27777777777777773,0.40277777777777773,0.9583333333333331,0.6805555555555556,0.5277777777777777,0.7638888888888888,0.4305555555555555,0.75
0.04411764705882354,0.8676470588235293,0.926470588235294,0.39705882352941174,0.30882352941176466,0.9852941176470588,0.19117647058823534,0.0735294117647059,0.6323529411764706,0.0735294117647059,0.4264705882352941
0.04411764705882354,0.6617647058823528,0.8970588235294117,0.39705882352941174,0.3676470588235294,0.9852941176470588,0.04411764705882354,0.0,0.6911764705882353,0.16176470588235298,0.04411764705882354
0.04054054054054049,0.44594594594594594,0.9054054054054054,0.3648648648648648,0.2567567567567567,0.9864864864864864,0.8513513513513513,0.0675675675675675,0.6891891891891891,0.04054054054054049,0.7972972972972973
0.09459459459459454,0.5135135135135135,0.6486486486486486,0.43243243243243235,0.3918918918918919,0.9729729729729728,0.28378378378378377,0.5,0.9459459459459459,0.3783783783783784,0.13513513513513511
0.04411764705882354,0.6911764705882353,0.8970588235294117,0.39705882352941174,0.25000000000000006,0.9852941176470588,0.5441176470588235,0.1029411764705882,0.9852941176470588,0.2205882352941177,0.5735294117647058
0.04411764705882354,0.8676470588235293,0.926470588235294,0.39705882352941174,0.25000000000000006,0.9852941176470588,0.45588235294117646,0.1029411764705882,0.9558823529411764,0.13235294117647062,0.10294117647058826
0.04411764705882354,0.8676470588235293,0.926470588235294,0.39705882352941174,0.338235294117647,0.9852941176470588,0.014705882352941176,0.1029411764705882,0.9852941176470588,0.0735294117647059,0.75
0.5125,0.55,0.49999999999999994,0.43750000000000006,0.325,0.975,0.27499999999999997,0.5,0.95,0.18750000000000006,0.2375
0.04411764705882354,0.8676470588235293,0.8970588235294117,0.39705882352941174,0.2794117647058823,0.9852941176470588,0.6911764705882353,0.4558823529411764,0.9852941176470588,0.338235294117647,0.25000000000000006
0.875,0.7916666666666666,0.5416666666666666,0.2083333333333333,0.7083333333333334,0.9583333333333331,0.6249999999999999,0.875,0.7916666666666666,0.2083333333333333,0.6249999999999999
0.12790697674418602,0.2906976744186047,0.6162790697674418,0.313953488372093,0.37209302325581395,0.9767441860465116,0.12790697674418602,0.7674418604651163,0.8372093023255814,0.33720930232558144,0.6046511627906976
0.19230769230769232,0.8076923076923076,0.9615384615384616,0.19230769230769232,0.26923076923076916,0.9615384615384616,0.5769230769230769,0.8846153846153846,0.9615384615384616,0.34615384615384615,0.7307692307692307
0.04411764705882354,0.8676470588235293,0.926470588235294,0.19117647058823534,0.25000000000000006,0.9852941176470588,0.5735294117647058,0.8970588235294117,0.9852941176470588,0.13235294117647062,0.8088235294117647
0.04411764705882354,0.6911764705882353,0.926470588235294,0.39705882352941174,0.30882352941176466,0.9852941176470588,0.4264705882352941,0.8970588235294117,0.9852941176470588,0.16176470588235298,0.926470588235294
0.051282051282051364,0.5641025641025641,0.6153846153846154,0.30769230769230765,0.3974358974358974,0.9743589743589745,0.3333333333333333,0.8333333333333333,0.7948717948717948,0.5256410256410255,0.5256410256410255
0.2361111111111111,0.625,0.5833333333333333,0.2916666666666666,0.3611111111111111,0.9722222222222222,0.09722222222222227,0.9027777777777776,0.9444444444444444,0.1388888888888889,0.40277777777777773
0.04411764705882354,0.8676470588235293,0.926470588235294,0.39705882352941174,0.19117647058823534,0.9852941176470588,0.6617647058823528,0.8970588235294117,0.9852941176470588,0.30882352941176466,0.8088235294117647
0.04411764705882354,0.6911764705882353,0.926470588235294,0.39705882352941174,0.2205882352941177,0.9852941176470588,0.014705882352941176,0.8970588235294117,0.9852941176470588,0.014705882352941176,0.7794117647058822
0.14102564102564102,0.48717948717948717,0.6666666666666666,0.37179487179487186,0.4230769230769231,0.9743589743589745,0.4102564102564103,0.8333333333333333,0.9615384615384615,0.3974358974358974,0.6666666666666666
0.04411764705882354,0.8676470588235293,0.926470588235294,0.39705882352941174,0.25000000000000006,0.9852941176470588,0.9852941176470588,0.8970588235294117,0.9852941176470588,0.2794117647058823,0.19117647058823534
0.14102564102564102,0.5769230769230769,0.6666666666666666,0.3461538461538462,0.43589743589743596,0.9743589743589745,0.24358974358974356,0.8589743589743589,0.9102564102564102,0.7820512820512819,0.217948717948718
0.1621621621621622,0.608108108108108,0.4729729729729729,0.2702702702702703,0.4054054054054054,0.9729729729729728,0.33783783783783783,0.9054054054054054,0.7972972972972973,0.7567567567567567,0.5540540540540541
0.042857142857142864,0.7,0.9285714285714285,0.35714285714285715,0.38571428571428573,0.9857142857142857,0.5571428571428572,0.9571428571428572,0.6714285714285714,0.6428571428571428,0.5
0.0609756097560976,0.35365853658536583,0.6951219512195121,0.36585365853658547,0.36585365853658536,0.975609756097561,0.3414634146341463,0.8414634146341463,0.7682926829268293,0.5487804878048781,0.5609756097560976
0.042857142857142864,0.6714285714285714,0.9285714285714285,0.38571428571428573,0.18571428571428567,0.9857142857142857,0.3,0.9285714285714284,0.8142857142857143,0.7857142857142857,0.6142857142857142
0.04166666666666668,0.875,0.9305555555555555,0.37500000000000006,0.2638888888888889,0.986111111111111,0.5416666666666666,0.9305555555555556,0.8194444444444444,0.4305555555555555,0.736111111111111
0.14634146341463417,0.23170731707317072,0.4878048780487805,0.3780487804878049,0.426829268292683,0.975609756097561,0.3292682926829268,0.8292682926829269,0.9512195121951219,0.7682926829268293,0.3170731707317074
0.042857142857142864,0.6714285714285714,0.9285714285714285,0.35714285714285715,0.2714285714285714,0.9857142857142857,0.32857142857142857,0.9285714285714284,0.8714285714285714,0.6142857142857142,0.8714285714285714
0.042857142857142864,0.7,0.9285714285714285,0.38571428571428573,0.2714285714285714,0.9857142857142857,0.07142857142857145,0.9285714285714284,0.8999999999999999,0.8142857142857143,0.12857142857142861
0.30487804878048785,0.4390243902439025,0.5,0.4024390243902438,0.426829268292683,0.975609756097561,0.6219512195121951,0.8292682926829269,0.9512195121951219,0.8536585365853658,0.5121951219512195
0.06756756756756757,0.8513513513513513,0.9324324324324323,0.33783783783783783,0.20270270270270266,0.9864864864864864,0.581081081081081,0.9054054054054054,0.6621621621621622,0.7432432432432432,0.9054054054054054
0.32558139534883723,0.43023255813953487,0.686046511627907,0.30232558139534893,0.4186046511627908,0.9767441860465116,0.3023255813953488,0.813953488372093,0.813953488372093,0.8023255813953488,0.32558139534883723
0.130952380952381,0.42857142857142866,0.4761904761904762,0.3095238095238096,0.3452380952380952,0.9761904761904762,0.3333333333333333,0.8095238095238095,0.8452380952380952,0.9285714285714285,0.4047619047619048
0.1447368421052631,0.6315789473684211,0.46052631578947373,0.24999999999999994,0.3684210526315789,0.9736842105263158,0.18421052631578944,0.8947368421052632,0.8552631578947368,0.8947368421052632,0.7631578947368421
0.5131578947368421,0.6315789473684211,0.47368421052631576,0.24999999999999994,0.3684210526315789,0.9736842105263158,0.5526315789473685,0.8947368421052632,0.8552631578947368,0.9210526315789475,0.27631578947368424
0.12820512820512825,0.44871794871794873,0.48717948717948717,0.19230769230769235,0.37179487179487186,0.9743589743589745,0.5897435897435896,0.8717948717948718,0.923076923076923,0.9743589743589743,0.6153846153846154
0.03846153846153848,0.8846153846153846,0.9102564102564102,0.3461538461538462,0.3461538461538462,0.9871794871794872,0.5769230769230769,0.8846153846153846,0.9615384615384615,0.9871794871794871,0.7820512820512819
0.2625,0.5249999999999999,0.47500000000000003,0.425,0.45,0.975,0.575,0.85,0.95,0.95,0.27499999999999997
0.04054054054054049,0.8783783783783784,0.9324324324324323,0.31081081081081074,0.17567567567567569,0.9864864864864864,0.581081081081081,0.9054054054054054,0.9054054054054054,0.7972972972972973,0.6621621621621622
0.03846153846153848,0.8846153846153846,0.9358974358974359,0.2948717948717949,0.2692307692307692,0.9871794871794872,0.2948717948717949,0.8589743589743589,0.9102564102564102,0.9871794871794871,0.3974358974358974
0.22972972972972974,0.8513513513513513,0.9054054054054054,0.013513513513513514,0.2567567567567567,0.9864864864864864,0.608108108108108,0.8783783783783784,0.5540540540540541,0.9864864864864865,0.06756756756756757
0.039473684210526286,0.8815789473684211,0.9342105263157895,0.27631578947368424,0.3026315789473684,0.986842105263158,0.5131578947368421,0.8815789473684211,0.4605263157894736,0.986842105263158,0.039473684210526286
0.039473684210526286,0.8815789473684211,0.9078947368421053,0.3289473684210526,0.24999999999999994,0.986842105263158,0.8289473684210527,0.8815789473684211,0.9078947368421053,0.986842105263158,0.039473684210526286
0.039473684210526286,0.8815789473684211,0.9342105263157895,0.3026315789473684,0.19736842105263158,0.986842105263158,0.5657894736842105,0.8815789473684211,0.986842105263158,0.986842105263158,0.7236842105263158
0.039473684210526286,0.6973684210526316,0.9342105263157895,0.3026315789473684,0.22368421052631576,0.986842105263158,0.3815789473684211,0.8815789473684211,0.9342105263157895,0.986842105263158,0.06578947368421058
0.039473684210526286,0.8815789473684211,0.9342105263157895,0.3026315789473684,0.24999999999999994,0.986842105263158,0.9605263157894738,0.8815789473684211,0.9605263157894738,0.986842105263158,0.6710526315789475
0.039473684210526286,0.8815789473684211,0.9342105263157895,0.3026315789473684,0.27631578947368424,0.986842105263158,0.986842105263158,0.8815789473684211,0.9342105263157895,0.9342105263157895,0.8026315789473685
0.039473684210526286,0.6973684210526316,0.9342105263157895,0.3026315789473684,0.19736842105263158,0.986842105263158,0.3815789473684211,0.8815789473684211,0.9342105263157895,0.986842105263158,0.618421052631579
0.5232558139534884,0.4418604651162791,0.686046511627907,0.5930232558139535,0.37209302325581395,0.9767441860465116,0.24418604651162787,0.8255813953488372,0.558139534883721,0.9534883720930233,0.4534883720930233
0.1750000000000001,0.6375,0.6125,0.25000000000000006,0.4124999999999999,0.975,0.1375,0.875,0.47500000000000003,0.975,0.35000000000000003
0.13636363636363635,0.34090909090909094,0.6363636363636364,0.3522727272727272,0.3977272727272727,0.9772727272727272,0.2272727272727273,0.7954545454545454,0.46590909090909094,0.9772727272727273,0.6818181818181818
0.13636363636363635,0.43181818181818177,0.625,0.30681818181818177,0.36363636363636365,0.9772727272727272,0.3181818181818181,0.7954545454545454,0.7159090909090909,0.9772727272727273,0.46590909090909094
0.3875,0.5249999999999999,0.47500000000000003,0.2625,0.35000000000000003,0.975,0.575,0.875,0.7749999999999999,0.975,0.35000000000000003
0.30769230769230776,0.5096153846153846,0.44230769230769235,0.25961538461538464,0.4134615384615385,0.9807692307692308,0.06730769230769232,0.8076923076923077,0.7788461538461537,0.798076923076923,0.44230769230769235
