priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
0.0,0.9628660075916192,0.069,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,3,0.6709790209790211,0.9375
0.0,0.9613408930291021,0.003,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,16,0.6709790209790211,0.9375
0.0,0.9594246429880268,0.049,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,4,0.6709790209790211,0.9375
0.0,0.9500414174117973,0.001,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,23,0.6709790209790211,0.9375
0.0,0.9490617842911692,0.004,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,15,0.6709790209790211,0.9375
0.0,0.9443788856367152,0.069,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,2,0.6709790209790211,0.9375
0.0,0.9438955583675674,0.001,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,24,0.6709790209790211,0.9375
0.0,0.9095831420457506,0.002,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,21,0.6709790209790211,0.9375
0.0,0.8355558704660664,0.001,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,26,0.6709790209790211,0.9375
0.0,0.8062610610017212,0.017,0.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,10,0.6709790209790211,0.9375
0.0,0.7866624750533442,0.0,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,31,0.6709790209790211,0.9375
0.0,0.7349911990626505,0.0,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,30,0.6709790209790211,0.9375
0.0,0.6905517915015842,0.0,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,28,0.6709790209790211,0.9375
0.0,0.6849162226377998,0.067,2.0,1,0.2,95a11eca1abed032dc60420cdaf726cdcdc33a2d,32,0.6709790209790211,0.9375
0.0,0.599777975934723,0.0,1.0,0,0.0,95a11eca1abed032dc60420cdaf726cdcdc33a2d,29,0.6709790209790211,0.9375
