cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%
d8d5de6476ac411593bd34ca89492e74905372ab,13.0,0.9304029304029304,0.0,56.32700000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.004,0.0,0.0,0.015,50.54500000000001
788f2aaa7aff361416e11fba5df7cfc31060cbb1,13.0,0.9523809523809524,0.0,52.483000000000004,0.0,0.0,0.001,0.001,0.0,0.0,0.005,0.005,0.0,0.0,0.027000000000000003,47.571999999999996
ef51c1ecad91aad5527b8e1568e2a17748039be8,13.0,0.9548229548229548,0.0,55.89100000000001,0.0,0.0,0.002,0.002,0.0,0.0,0.005,0.005,0.0,0.0,0.044000000000000004,49.74700000000001
476e8830818f6f31481fa487cf62ffb407b2f4e2,13.0,0.9633699633699634,0.0,51.37200000000002,0.0,0.0,0.003,0.003,0.0,0.0,0.006,0.006,0.0,0.0,0.027999999999999997,46.63900000000002
282f21139408d10253b4a9c32a681c05a8d5ef17,13.0,0.9377289377289376,0.0,52.36000000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.004,0.0,0.0,0.011000000000000001,47.64200000000001
6fd5179244556bc80a51720de15fe13d143d1717,8.0,0.9215686274509804,0.0,54.442,0.0,0.0,0.002,0.002,0.0,0.0,0.027000000000000003,47.62,0.0,0.0,0.52,47.992
da55604794b31f84eaa1a04205fe4d9a6573749c,13.0,0.9706959706959706,0.0,53.843,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.044000000000000004,47.82099999999999
4d2616b7a550c2ce855b612829eb34dea9ce09dc,13.0,0.9682539682539684,0.0,55.13399999999999,0.0,0.0,0.001,0.001,0.0,0.0,0.006,0.006,0.0,0.0,0.017,49.13399999999999
030fb8e37c4024b24fac2b5404300449a6741699,13.0,0.9597069597069596,0.0,53.83900000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.006,0.008,0.0,0.0,0.021,48.26500000000001
8eb36bd8a783b85f867451b8a0a5abbb79324e88,13.0,0.9645909645909646,0.0,51.32900000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.004,0.0,0.0,0.011000000000000001,45.65400000000001
dca99998f17a9755dfb40ed30bc1734e54ba0b04,13.0,0.9682539682539684,0.0,59.95600000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.004,0.0,0.0,0.028999999999999998,53.727
474b7f4d00387aefa7abc559034ab58ee92e62b6,13.0,0.967032967032967,0.0,53.172,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0,0.0,0.049,47.448
6ffce5335b9824ade8e728e3cb9e05198678d420,13.0,0.9621489621489622,0.0,52.99000000000001,0.0,0.0,0.002,0.002,0.0,0.0,0.006,0.008,0.0,0.0,0.032,47.418000000000006
0ff2f24499b54cd3b3439d35d8f4b3ab590de908,13.0,0.9487179487179488,0.0,54.82600000000001,0.0,0.0,0.002,0.002,0.0,0.0,0.005,0.008,0.0,0.0,0.034,49.50700000000001
89f81712154a7d510e0b0f9323b08421cb8a529a,13.0,0.9645909645909646,0.0,53.107,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.023,48.262
b94e5ac0256b3c9e66f066355340b129706cac46,13.0,0.9694749694749694,0.0,54.73000000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.005,0.005,0.0,0.0,0.042,48.537000000000006
33bfaeef8a0a0343abc45313d1669df19dfc5e21,13.0,0.9389499389499391,0.0,51.17100000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.004,0.0,0.0,0.019,46.42000000000001
d6e494b44d85540923b39eb4956a704ecee295b1,13.0,0.9706959706959706,0.0,54.806000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.043,48.94199999999999
605bc0154f080e7a98c70256830a7d1d620e1358,13.0,0.9743589743589742,2.0,62.261,2.0,2.0,0.017,0.018000000000000002,2.0,2.0,0.019000000000000003,0.019000000000000003,2.0,2.0,0.035,56.37900000000001
c683594f59030e5515b95ff7d8d0b9fa66eaac42,13.0,0.8986568986568986,2.0,52.233,2.0,0.0,0.043,0.0,2.0,0.0,0.044000000000000004,0.002,2.0,0.0,0.076,46.58600000000001
dd5de3807215e1a38a2819027559e074c9e63d5a,13.0,0.8986568986568986,2.0,54.28300000000001,2.0,0.0,0.049,0.001,2.0,0.0,0.052000000000000005,0.004,2.0,0.0,0.066,48.743
03550ab565e55f509def8995c3c852b8686e80b2,13.0,0.9169719169719168,0.0,51.928,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.004,0.0,0.0,0.044000000000000004,46.527
bc64fb569cfba9f8d289d526e879f985fb8b3cf4,13.0,0.9584859584859584,0.0,53.48000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.006,0.0,0.0,0.024,47.74500000000001
53fa8ad35692437c9995117d1e59fd6146997e30,13.0,0.9682539682539684,0.0,53.05900000000001,0.0,0.0,0.002,0.002,0.0,0.0,0.005,0.005,0.0,0.0,0.046,47.468
f7c2ca216608457071ab45d05223952a69f76d58,13.0,0.9267399267399268,0.0,51.742,0.0,0.0,0.002,0.002,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.025,46.229
e2f0a4d8a83a41eaa984086636a3712c682307ea,17.0,0.9271708683473388,0.0,50.177,0.0,0.0,0.0,0.002,0.0,0.0,0.003,0.004,0.0,0.0,0.083,44.006
059649167c5045dfd40ebf0f97def33a9235c3d1,15.0,0.9588709677419356,0.0,54.96100000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.003,0.0,0.0,0.114,48.13500000000001
18644c88d4f063f9727f5826e78245559aef033a,15.0,0.9725806451612904,0.0,52.218999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.081,46.083999999999996
06dda31f5218c138c2eafbe27f154d2faa79b507,15.0,0.9685483870967742,0.0,59.613,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.14300000000000002,53.048
4033a0199e2d0086afeeb07870a687e3b0caf4bf,10.0,0.9454545454545455,0.0,59.540000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.067,0.0,0.0,0.23600000000000002,53.185
b58168683d01149a568734df21568ffcc41105fe,10.0,0.9454545454545455,0.0,52.251000000000005,0.0,0.0,0.0,0.001,0.0,0.0,0.013000000000000001,0.064,0.0,0.0,0.29600000000000004,45.645
680398e759ff9e0159a1e89a22f452c6b3590b06,15.0,0.9733870967741935,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.163,48.545
e3eca25d1329a202db4e63fb623117b63c74aa71,10.0,0.9506493506493506,0.0,53.653999999999996,0.0,0.0,0.001,0.001,0.0,0.0,0.027000000000000003,0.12,0.0,0.0,0.3300000000000001,47.238
7c5c08921c35137b94fa8877f99d088eb13b3941,10.0,0.937662337662338,0.0,51.895,0.0,0.0,0.0,0.001,0.0,0.0,0.016,0.106,0.0,0.0,0.266,45.733999999999995
bd17fc385057980ca90c28473f4c2e888de66d9d,11.0,0.948616600790514,0.0,54.30800000000001,0.0,0.0,0.0,0.002,0.0,0.0,0.004,0.004,0.0,0.0,0.29800000000000004,48.201
12a2ff42d3c39cf3a33cb07bb57ede81656a02a4,16.0,0.9759358288770053,0.0,55.652,0.0,0.0,0.003,0.003,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.094,49.14900000000001
7ff3e14813e65864be764db611f8a4a446655cd0,11.0,0.9347826086956522,0.0,52.61100000000001,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.005,0.0,0.0,0.28700000000000003,45.926
70092bb303af69b09bf3978b24c1faa87c909e3c,11.0,0.9347826086956522,0.0,50.794,0.0,0.0,0.0,0.005,0.0,0.0,0.006,0.006,0.0,0.0,0.27,44.488
df9da1056b47ad450902c1caf97124a2e4d2a9b8,6.0,0.9670329670329672,0.0,6.638999999999999,0.0,0.0,0.001,0.001,0.0,0.0,0.018000000000000002,0.138,0.0,0.0,0.11699999999999999,0.15300000000000002
db130e71784f18624debe3f8f763523ff1dd53c4,15.0,0.970967741935484,0.0,51.607000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.221,44.989
953a6de7224d0535f68f549cc1deefc7fa7d78c1,15.0,0.970967741935484,0.0,51.284,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.103,44.933
c2f46df203e4c55d6f7fd3c6b4fd863c529def48,11.0,0.9347826086956522,0.0,53.651,0.0,0.0,0.001,0.005,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.327,46.849
3c393fedbdee92fe55d3c2ffa801132a91a0882e,16.0,0.9786096256684492,0.0,53.90999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.127,47.99799999999999
3eac15fc8d5a1da80119e7389f78b9795e8aa4db,17.0,0.9478991596638656,0.0,49.269,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.002,0.0,0.0,0.06,43.636
adc4faa7841f3ae7ce95cbdc4480de9d2e736317,18.0,0.9369369369369372,0.0,55.573,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.004,0.0,0.0,0.085,49.166
8000d695901ea64b99584a37b6a765561179c727,17.0,0.938935574229692,0.0,55.426,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.005,0.0,0.0,0.083,49.097
1a33fd8f96e1ae98dddd8de3f7dfed62ba222a5c,17.0,0.946218487394958,0.0,51.02300000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.005,0.0,0.0,0.09,44.99500000000001
1963ea32d2b8f94211eace30708a2e4b80d4574c,18.0,0.923186344238976,0.0,57.70500000000001,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.005,0.0,0.0,0.07400000000000001,50.901
abd7de428312c7e7f20874a6d74c74d5855c2d77,18.0,0.9174964438122334,0.0,53.25900000000001,0.0,0.0,0.0,0.003,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.099,46.99000000000001
21f4f584ba1e7ebaef08dc797d9f102a896dd715,20.0,0.9257839721254356,0.0,53.115,0.0,0.0,0.0,0.002,0.0,0.0,0.003,0.004,0.0,0.0,0.061,47.38099999999999
914f2c41557bdd3dcde8d10d6f128fa3bb307b11,6.0,0.956043956043956,0.0,7.2970000000000015,0.0,0.0,0.0,0.01,0.0,0.0,0.113,0.113,0.0,0.0,0.249,0.45399999999999996
ad11cd14d0e407e351d7de71018cbc25ccb4352f,14.0,0.9517241379310344,0.0,50.113,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.066,0.0,0.0,0.08800000000000001,44.286
2d2acc2fdec61a2b245c93590dab8675bb570f04,14.0,0.9477832512315268,0.0,49.81100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.125,0.0,0.0,0.165,43.49
235f9312c5726b9f1f7cac9cf8eb2fd893b04c2d,13.0,0.9426129426129426,0.0,51.911,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.002,0.0,0.0,0.076,45.76899999999999
810e2eac40ca29e1c37d345c1af01b6f44132e7e,17.0,0.9490196078431372,0.0,50.17300000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.003,0.0,0.0,0.054000000000000006,44.595
724c43fe4e0ce559ae7effc3be82d01d5f1f3a00,17.0,0.9198879551820728,0.0,48.13200000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.003,0.0,0.0,0.027999999999999997,42.396
4dc996e315b2bd3d0fcec04901eac311d546e56c,17.0,0.9434173669467788,0.0,49.611,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.005,0.0,0.0,0.068,44.358000000000004
64bae1731766dfba45eec76b26e4af837b24effa,18.0,0.9198672356567096,0.0,50.504,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.004,0.0,0.0,0.012,44.32900000000001
155a76906a1c65a95ac144cc6aa77b9c9a1cbbfe,17.0,0.9507002801120448,0.0,46.94299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.052000000000000005,41.26
d580c90f73e17aca94204d03c7a472807205997d,17.0,0.953501400560224,0.0,51.556000000000004,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.005,0.0,0.0,0.09,44.858
0b01ea82111daf48779159746b76ef27d0d7eac7,19.0,0.9267206477732792,0.0,58.058,0.0,0.0,0.0,0.002,0.0,0.0,0.004,0.006,0.0,0.0,0.044000000000000004,51.751999999999995
cfd55c94732c85861cdea82b819b34fbbb5377bb,17.0,0.9422969187675071,0.0,48.278,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.003,0.0,0.0,0.05,42.163000000000004
29459edcdf44451a7fd61e699d3f5ea8d6f8d69c,13.0,0.9242979242979243,0.0,54.9,0.0,0.0,0.0,0.003,0.0,0.0,0.002,0.004,0.0,0.0,0.083,48.685
d400a04b1500a7809b6707d659c9e2fe33cfc9c9,17.0,0.9378151260504202,0.0,48.93900000000001,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.006,0.0,0.0,0.085,42.646000000000015
7df132a848b9740c0e7c97339e8989b724a4c082,13.0,0.9230769230769232,0.0,56.21400000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.11,0.0,0.0,0.126,49.794
