cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,ddp
d8d5de6476ac411593bd34ca89492e74905372ab,13,1.0,0,56.327,0,0,0.001,0.001,0,0,0.004,0.004,0,0,0.015,0.015,-1.0
788f2aaa7aff361416e11fba5df7cfc31060cbb1,13,1.0,0,52.483000000000004,0,0,0.001,0.001,0,0,0.005,0.005,0,0,0.027000000000000003,0.027000000000000003,-1.0
ef51c1ecad91aad5527b8e1568e2a17748039be8,13,1.0,0,55.891,0,0,0.002,0.002,0,0,0.005,0.005,0,0,0.044,0.044,-1.0
476e8830818f6f31481fa487cf62ffb407b2f4e2,13,1.0,0,51.37200000000001,0,0,0.003,0.003,0,0,0.006,0.006,0,0,0.028,0.028,-1.0
282f21139408d10253b4a9c32a681c05a8d5ef17,13,1.0,0,52.36000000000001,0,0,0.001,0.001,0,0,0.004,0.004,0,0,0.011,0.011,-1.0
6fd5179244556bc80a51720de15fe13d143d1717,8,1.0,0,54.442,0,0,0.002,0.002,0,0,0.027000000000000003,0.027000000000000003,0,0,0.52,0.52,-1.0
da55604794b31f84eaa1a04205fe4d9a6573749c,13,1.0,0,53.842999999999996,0,0,0.0,0.0,0,0,0.005,0.005,0,0,0.044,0.044,-1.0
4d2616b7a550c2ce855b612829eb34dea9ce09dc,13,1.0,0,55.134,0,0,0.001,0.001,0,0,0.006,0.006,0,0,0.017,0.017,-1.0
030fb8e37c4024b24fac2b5404300449a6741699,13,1.0,0,53.839,0,0,0.001,0.001,0,0,0.006,0.006,0,0,0.020999999999999998,0.020999999999999998,-1.0
8eb36bd8a783b85f867451b8a0a5abbb79324e88,13,1.0,0,51.32899999999999,0,0,0.001,0.001,0,0,0.004,0.004,0,0,0.011,0.011,-1.0
dca99998f17a9755dfb40ed30bc1734e54ba0b04,13,1.0,0,59.955999999999996,0,0,0.001,0.001,0,0,0.004,0.004,0,0,0.029,0.029,-1.0
474b7f4d00387aefa7abc559034ab58ee92e62b6,13,1.0,0,53.172000000000004,0,0,0.0,0.0,0,0,0.004,0.004,0,0,0.049,0.049,-1.0
6ffce5335b9824ade8e728e3cb9e05198678d420,13,1.0,0,52.989999999999995,0,0,0.002,0.002,0,0,0.006,0.006,0,0,0.032,0.032,-1.0
0ff2f24499b54cd3b3439d35d8f4b3ab590de908,13,1.0,0,54.82599999999999,0,0,0.002,0.002,0,0,0.005,0.005,0,0,0.034,0.034,-1.0
89f81712154a7d510e0b0f9323b08421cb8a529a,13,1.0,0,53.107,0,0,0.0,0.0,0,0,0.001,0.001,0,0,0.023,0.023,-1.0
b94e5ac0256b3c9e66f066355340b129706cac46,13,1.0,0,54.730000000000004,0,0,0.001,0.001,0,0,0.005,0.005,0,0,0.042,0.042,-1.0
33bfaeef8a0a0343abc45313d1669df19dfc5e21,13,1.0,0,51.17099999999999,0,0,0.001,0.001,0,0,0.004,0.004,0,0,0.019,0.019,-1.0
d6e494b44d85540923b39eb4956a704ecee295b1,13,1.0,0,54.806000000000004,0,0,0.0,0.0,0,0,0.003,0.003,0,0,0.043000000000000003,0.043000000000000003,-1.0
605bc0154f080e7a98c70256830a7d1d620e1358,13,1.0,2,62.261,2,2,0.017,0.017,2,2,0.019000000000000003,0.019000000000000003,2,2,0.035,0.035,0.0
c683594f59030e5515b95ff7d8d0b9fa66eaac42,13,1.0,2,52.233000000000004,2,2,0.043,0.043,2,2,0.044,0.044,2,2,0.076,0.076,0.0
dd5de3807215e1a38a2819027559e074c9e63d5a,13,1.0,2,54.282999999999994,2,2,0.049,0.049,2,2,0.052000000000000005,0.052000000000000005,2,2,0.066,0.066,0.0
03550ab565e55f509def8995c3c852b8686e80b2,13,1.0,0,51.928,0,0,0.001,0.001,0,0,0.004,0.004,0,0,0.044000000000000004,0.044000000000000004,-1.0
bc64fb569cfba9f8d289d526e879f985fb8b3cf4,13,1.0,0,53.48,0,0,0.0,0.0,0,0,0.004,0.004,0,0,0.024,0.024,-1.0
53fa8ad35692437c9995117d1e59fd6146997e30,13,1.0,0,53.059,0,0,0.002,0.002,0,0,0.005,0.005,0,0,0.046,0.046,-1.0
f7c2ca216608457071ab45d05223952a69f76d58,13,1.0,0,51.742000000000004,0,0,0.002,0.002,0,0,0.005,0.005,0,0,0.025,0.025,-1.0
e2f0a4d8a83a41eaa984086636a3712c682307ea,17,0.7098039215686274,0,50.17700000000001,0,0,0.0,5.976,0,0,0.003,6.242,0,0,0.083,6.245000000000001,-1.0
059649167c5045dfd40ebf0f97def33a9235c3d1,15,1.0,0,54.961000000000006,0,0,0.0,0.0,0,0,0.003,0.003,0,0,0.11399999999999999,0.11399999999999999,-1.0
18644c88d4f063f9727f5826e78245559aef033a,15,1.0,0,52.218999999999994,0,0,0.0,0.0,0,0,0.001,0.001,0,0,0.08100000000000002,0.08100000000000002,-1.0
06dda31f5218c138c2eafbe27f154d2faa79b507,15,1.0,0,59.613,0,0,0.0,0.0,0,0,0.003,0.003,0,0,0.14300000000000002,0.14300000000000002,-1.0
4033a0199e2d0086afeeb07870a687e3b0caf4bf,10,1.0,0,59.54,0,0,0.0,0.0,0,0,0.016,0.016,0,0,0.236,0.236,-1.0
b58168683d01149a568734df21568ffcc41105fe,10,1.0,0,52.251,0,0,0.0,0.0,0,0,0.013000000000000001,0.013000000000000001,0,0,0.296,0.296,-1.0
680398e759ff9e0159a1e89a22f452c6b3590b06,15,1.0,0,55.5,0,0,0.0,0.0,0,0,0.003,0.003,0,0,0.163,0.163,-1.0
e3eca25d1329a202db4e63fb623117b63c74aa71,10,1.0,0,53.654,0,0,0.001,0.001,0,0,0.027,0.027,0,0,0.33,0.33,-1.0
7c5c08921c35137b94fa8877f99d088eb13b3941,10,1.0,0,51.894999999999996,0,0,0.0,0.0,0,0,0.016,0.016,0,0,0.266,0.266,-1.0
bd17fc385057980ca90c28473f4c2e888de66d9d,11,1.0,0,54.308,0,0,0.0,0.0,0,0,0.004,0.004,0,0,0.29800000000000004,0.29800000000000004,-1.0
12a2ff42d3c39cf3a33cb07bb57ede81656a02a4,16,1.0,0,55.65200000000001,0,0,0.003,0.003,0,0,0.007,0.007,0,0,0.094,0.094,-1.0
7ff3e14813e65864be764db611f8a4a446655cd0,11,1.0,0,52.611000000000004,0,0,0.0,0.0,0,0,0.005,0.005,0,0,0.28700000000000003,0.28700000000000003,-1.0
70092bb303af69b09bf3978b24c1faa87c909e3c,11,1.0,0,50.794,0,0,0.0,0.0,0,0,0.006,0.006,0,0,0.27,0.27,-1.0
df9da1056b47ad450902c1caf97124a2e4d2a9b8,6,1.0,0,6.639,0,0,0.001,0.001,0,0,0.018,0.018,0,0,0.117,0.117,-1.0
db130e71784f18624debe3f8f763523ff1dd53c4,15,1.0,0,51.607,0,0,0.0,0.0,0,0,0.007,0.007,0,0,0.22100000000000003,0.22100000000000003,-1.0
953a6de7224d0535f68f549cc1deefc7fa7d78c1,15,1.0,0,51.284,0,0,0.0,0.0,0,0,0.003,0.003,0,0,0.10300000000000001,0.10300000000000001,-1.0
