step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
79;bcel;DeepOrder;0.6568627450980391;0.8233832663500181;0.16819322884863322;0;19507
80;bcel;DeepOrder;0.5625000000000001;0.7544897959183674;0.36449430199430205;0;18319
81;bcel;DeepOrder;0.5;0.6175438596491227;0.4444444444444444;0;17484
82;bcel;DeepOrder;0.5238095238095238;0.7103448275862068;0.4625850340136054;0;17169
83;bcel;DeepOrder;0.5833333333333334;0.6959677419354839;0.38148148148148153;0;17764
84;bcel;DeepOrder;0.2380952380952381;0.5511929930534583;0.9963963963963972;0;17355
85;bcel;DeepOrder;0.2380952380952381;0.5626698882512836;0.9955955955955963;0;17614
86;bcel;DeepOrder;0.5972222222222222;0.7815384615384614;0.31171171171171164;0;17069
87;bcel;DeepOrder;0.4607843137254902;0.6414565826330532;0.5641791044776124;0;17216
88;bcel;DeepOrder;0.6142857142857142;0.7999999999999998;0.28654970760233917;0;21783
89;bcel;DeepOrder;0.5238095238095238;0.7192118226600984;0.45986394557823124;0;16928
90;bcel;DeepOrder;0.5592948717948718;0.7224489795918367;0.3726851851851854;0;17904
91;bcel;DeepOrder;0.6000000000000001;0.7428571428571428;0.34666666666666673;0;17296
92;bcel;DeepOrder;0.5395256916996047;0.7079093432007401;0.42624743677375226;0;23599
93;bcel;DeepOrder;0.61875;0.7547038327526132;0.3037555228276878;0;18071
94;bcel;DeepOrder;0.5687830687830688;0.7209302325581397;0.3822629969418962;0;17553
95;bcel;DeepOrder;0.623076923076923;0.7545787545787546;0.30731707317073165;0;17337
96;bcel;DeepOrder;0.6309420916162489;0.8046575858389303;0.18525944643591893;0;17986
97;bcel;DeepOrder;0.5833333333333334;0.6935064935064936;0.4090909090909091;0;20734
98;bcel;DeepOrder;0.2416666666666666;0.5753846153846154;0.9361111111111113;0;23982
99;bcel;DeepOrder;0.6186868686868686;0.8425794215267901;0.1983682983682982;0;17596
100;bcel;DeepOrder;0.6806451612903226;0.7398233486943167;0.2348604528699318;0;17595
101;bcel;DeepOrder;0.736111111111111;0.74;0.20238095238095238;0;17967
102;bcel;DeepOrder;0.6101398601398601;0.8345191040843216;0.23196436332029569;0;17371
103;bcel;DeepOrder;0.71875;0.7205882352941176;0.21768707482993196;0;18000
104;bcel;DeepOrder;0.6282051282051282;0.7826617826617828;0.27596899224806193;0;17432
105;bcel;DeepOrder;0.5694444444444444;0.663076923076923;0.42857142857142866;0;17613
106;bcel;DeepOrder;0.6272321428571429;0.813715322789733;0.20505181347150242;0;17571
107;bcel;DeepOrder;0.592972972972973;0.8108108108108109;0.21447397563676565;0;20630
108;bcel;DeepOrder;0.6357758620689655;0.8047925189947401;0.1991228070175437;0;24489
109;bcel;DeepOrder;0.6204999999999999;0.8350948509485098;0.17960106382978683;0;18283
110;bcel;DeepOrder;0.7499999999999999;0.7348178137651822;0.1885245901639344;0;17518
111;bcel;DeepOrder;0.6840659340659342;0.8742138364779872;0.10345276025749398;0;17359
112;bcel;DeepOrder;0.7481203007518796;0.8259109311740889;0.11204481792717084;0;18386
113;bcel;DeepOrder;0.6387273901808785;0.8180522752322468;0.15597669449413623;0;18770
114;bcel;DeepOrder;0.6849112426035503;0.8437348814707303;0.1326546003016593;0;19742
115;bcel;DeepOrder;0.26;0.5723076923076923;0.9960803527682532;0;20266
116;bcel;DeepOrder;0.656390977443609;0.8355466130114017;0.1591601955708945;0;18952
117;bcel;DeepOrder;0.709090909090909;0.8545454545454547;0.11864095500459136;0;17893
118;bcel;DeepOrder;0.6227906976744186;0.8155208864912155;0.2073762010347372;0;23198
119;bcel;DeepOrder;0.6620879120879121;0.83180132236736;0.1514402757006307;0;17801
120;bcel;DeepOrder;0.6560283687943261;0.842245240761478;0.13407691781074446;0;18859
121;bcel;DeepOrder;0.6891891891891891;0.8151920341394023;0.15134983612213224;0;17978
122;bcel;DeepOrder;0.6618578465869106;0.8673593073593073;0.1041689629736393;0;18211
123;bcel;DeepOrder;0.7142857142857142;0.8090610157106319;0.13738219076297378;0;21087
124;bcel;DeepOrder;0.6619047619047618;0.760898725687458;0.21850972947318495;0;22646
125;bcel;DeepOrder;0.7307692307692308;0.8236092265943011;0.12039493073975842;0;19092
126;bcel;DeepOrder;0.6883597883597883;0.8298455168020389;0.14748703441772784;0;18408
127;bcel;DeepOrder;0.554945054945055;0.7870733917245545;0.3573870573870572;0;17926
128;bcel;DeepOrder;0.5083333333333333;0.7020905923344947;0.48219306466729167;0;23575
129;bcel;DeepOrder;0.6076923076923076;0.7582417582417582;0.3292682926829268;0;17381
130;bcel;DeepOrder;0.5606060606060606;0.691699604743083;0.41333333333333333;0;17502
131;bcel;DeepOrder;0.4921875;0.7212566844919786;0.5164835164835162;0;17236
132;bcel;DeepOrder;0.5952380952380952;0.7655172413793102;0.3360544217687074;0;17289
133;bcel;DeepOrder;0.45238095238095233;0.720967741935484;0.5864661654135339;0;17333
134;bcel;DeepOrder;0.5813397129186603;0.8024291497975707;0.30847803881511743;0;17456
135;bcel;DeepOrder;0.5522875816993463;0.7473389355742298;0.39041095890410976;0;17314
136;bcel;DeepOrder;0.5857142857142857;0.7596774193548387;0.34252297410192145;0;17130
137;bcel;DeepOrder;0.4166666666666667;0.6261538461538461;0.6363636363636366;0;17789
138;bcel;DeepOrder;0.3125;0.6029411764705882;0.625;0;21676
139;bcel;DeepOrder;0.5833333333333334;0.7428571428571427;0.35918367346938773;0;17848
140;bcel;DeepOrder;0.5357142857142857;0.7418719211822657;0.43809523809523804;0;17420
141;bcel;DeepOrder;0.5522875816993463;0.7518207282913165;0.39155251141552533;0;17708
142;bcel;DeepOrder;0.6683501683501684;0.7714285714285716;0.2181818181818183;0;17593
143;bcel;DeepOrder;0.6937321937321937;0.8318903318903319;0.12925598991172782;0;19355
144;bcel;DeepOrder;0.5952380952380952;0.7408866995073892;0.34149659863945575;0;19468
145;bcel;DeepOrder;0.7000000000000001;0.786486050636994;0.17832988267770875;0;19187
146;bcel;DeepOrder;0.6692307692307692;0.8021978021978021;0.2268292682926829;0;18245
147;bcel;DeepOrder;0.3181818181818181;0.599209486166008;0.994845862102498;0;17320
148;bcel;DeepOrder;0.5476190476190476;0.7290640394088669;0.419047619047619;0;23775
149;bcel;DeepOrder;0.6212121212121211;0.7173913043478262;0.33333333333333337;0;17227
150;bcel;DeepOrder;0.32608695652173914;0.6149398704902866;0.9948051948051959;0;17364
151;bcel;DeepOrder;0.5234375;0.6938502673796791;0.45879120879120877;0;17253
152;bcel;DeepOrder;0.5382775119617225;0.746153846153846;0.4108273748723185;0;17058
153;bcel;DeepOrder;0.5204081632653061;0.7068965517241378;0.4601996987783782;0;17854
154;bcel;DeepOrder;0.4831932773109244;0.6456740442655934;0.5337708373251562;0;17942
155;bcel;DeepOrder;0.2142857142857143;0.560591133004926;0.9931972789115653;0;17919
156;bcel;DeepOrder;0.5;0.6715686274509804;0.5384615384615384;0;17303
157;bcel;DeepOrder;0.5883838383838383;0.7251646903820819;0.35310734463276855;0;17258
158;bcel;DeepOrder;0.5980392156862745;0.7773166254290051;0.29831932773109243;0;22932
159;bcel;DeepOrder;0.5798611111111112;0.7673796791443851;0.32291666666666696;0;17574
160;bcel;DeepOrder;0.6698841698841699;0.7606827880512089;0.22770727724288112;0;18061
161;bcel;DeepOrder;0.6181818181818182;0.7566810001592609;0.26964488502950124;0;18493
162;bcel;DeepOrder;0.5095238095238095;0.6975806451612903;0.48705096073517123;0;20026
163;bcel;DeepOrder;0.5615384615384614;0.7326007326007326;0.39999999999999997;0;18012
164;bcel;DeepOrder;0.7010796221322537;0.8649951314508277;0.10871667357369806;0;18019
165;bcel;DeepOrder;0.7395833333333333;0.8065559440559442;0.11882308562806496;0;16667
166;bcel;DeepOrder;0.0;0.5297737556561085;-1.0;0;17744
167;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;17584
168;bcel;DeepOrder;0.6875;0.6666666666666666;0.25;0;20602
169;bcel;DeepOrder;0.0;0.6078431372549019;-1.0;0;22997
170;bcel;DeepOrder;0.0;0.6;-1.0;0;20827
171;bcel;DeepOrder;0.0;0.6078431372549019;-1.0;0;22313
172;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;21205
173;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;20637
174;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;20424
175;bcel;DeepOrder;0.0;0.5517241379310345;-1.0;0;20652
176;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;16923
177;bcel;DeepOrder;0.0;0.5418118466898955;-1.0;0;16816
178;bcel;DeepOrder;0.0;0.5376306620209059;-1.0;0;17094
179;bcel;DeepOrder;0.0;0.5521390374331552;-1.0;0;21237
180;bcel;DeepOrder;0.0;0.5481283422459894;-1.0;0;16791
181;bcel;DeepOrder;0.0;0.5882352941176471;-1.0;0;18257
182;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;17986
183;bcel;DeepOrder;0.0;0.5931372549019608;-1.0;0;16937
184;bcel;DeepOrder;0.0;0.5527093596059113;-1.0;0;17019
185;bcel;DeepOrder;0.0;0.5527093596059113;-1.0;0;17041
186;bcel;DeepOrder;0.0;0.5369337979094077;-1.0;0;17319
187;bcel;DeepOrder;0.0;0.5266264252179744;-1.0;0;17758
188;bcel;DeepOrder;0.0;0.6;-1.0;0;17367
189;bcel;DeepOrder;0.0;0.5240641711229947;-1.0;0;22632
190;bcel;DeepOrder;0.0;0.5396761133603238;-1.0;0;16958
191;bcel;DeepOrder;0.0;0.6361416361416361;-1.0;0;17250
192;bcel;DeepOrder;0.0;0.5337662337662338;-1.0;0;17148
193;bcel;DeepOrder;0.0;0.5556650246305419;-1.0;0;16783
194;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17649
195;bcel;DeepOrder;0.0;0.5824561403508772;-1.0;0;17309
196;bcel;DeepOrder;0.0;0.5768649954696466;-1.0;0;17700
197;bcel;DeepOrder;0.0;0.5487967914438503;-1.0;0;18311
198;bcel;DeepOrder;0.0;0.5960591133004927;-1.0;0;18225
199;bcel;DeepOrder;0.0;0.5213279678068409;-1.0;0;25325
200;bcel;DeepOrder;0.0;0.5299547511312218;-1.0;0;20016
201;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17646
202;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17297
203;bcel;DeepOrder;0.0;0.5384615384615384;-1.0;0;17279
204;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17405
205;bcel;DeepOrder;0.0;0.5929824561403508;-1.0;0;17154
206;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17173
207;bcel;DeepOrder;0.0;0.5871921182266008;-1.0;0;16976
208;bcel;DeepOrder;0.0;0.5194255111976631;-1.0;0;17525
209;bcel;DeepOrder;0.0;0.5635467980295567;-1.0;0;22856
210;bcel;DeepOrder;0.0;0.5929824561403508;-1.0;0;16794
211;bcel;DeepOrder;0.0;0.5889328063241108;-1.0;0;16867
212;bcel;DeepOrder;0.0;0.5811965811965812;-1.0;0;16860
213;bcel;DeepOrder;0.0;0.6153846153846153;-1.0;0;16907
214;bcel;DeepOrder;0.0;0.5714285714285715;-1.0;0;17133
215;bcel;DeepOrder;0.0;0.5308821157877761;-1.0;0;17134
216;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17035
217;bcel;DeepOrder;0.0;0.5555555555555556;-1.0;0;16978
218;bcel;DeepOrder;0.0;0.5799755799755799;-1.0;0;17394
219;bcel;DeepOrder;0.0;0.5241935483870969;-1.0;0;21250
220;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;16912
221;bcel;DeepOrder;0.0;0.5428571428571428;-1.0;0;18970
222;bcel;DeepOrder;0.0;0.5335968379446641;-1.0;0;17021
223;bcel;DeepOrder;0.0;0.6;-1.0;0;17011
224;bcel;DeepOrder;0.0;0.5789473684210527;-1.0;0;17192
