priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
0.0,0.33996816791253226,0.14352243702480244,3.0,1.0,0.2482902124665017,520a90cd2d3da4461981c64168335956dee1ab70,43,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.2006652302563419,3.0,1.0,0.268956683866869,520a90cd2d3da4461981c64168335956dee1ab70,41,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.22338504406878465,3.0,1.0,0.2772803731393101,520a90cd2d3da4461981c64168335956dee1ab70,40,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,12.673991212378144,2.0,1.0,0.16657651538863055,520a90cd2d3da4461981c64168335956dee1ab70,38,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,12.809345646456833,2.0,1.0,0.1662028863566222,520a90cd2d3da4461981c64168335956dee1ab70,37,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,21.15864667210862,2.0,1.0,0.14417176044889934,520a90cd2d3da4461981c64168335956dee1ab70,36,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,24.96905977758487,2.0,1.0,0.16852846523999132,520a90cd2d3da4461981c64168335956dee1ab70,34,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,28.811764380152283,2.0,1.0,0.12397763889375145,520a90cd2d3da4461981c64168335956dee1ab70,33,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,31.843719524767803,2.0,1.0,0.11598274060560393,520a90cd2d3da4461981c64168335956dee1ab70,31,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,34.292199077275576,2.0,1.0,0.10952058209079804,520a90cd2d3da4461981c64168335956dee1ab70,30,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,39.61100922725445,2.0,1.0,0.0954828931649834,520a90cd2d3da4461981c64168335956dee1ab70,28,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,40.56655557805705,2.0,1.0,0.0929608150894776,520a90cd2d3da4461981c64168335956dee1ab70,26,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.0,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,25,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.0,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,24,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.001,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,23,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.008,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,20,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.014,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,19,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.022,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,18,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.025,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,17,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.094,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,13,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.131,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,12,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.378,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,10,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.479,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,9,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,0.828,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,8,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,1.159,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,7,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,5.447,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,5,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,6.398,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,4,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,38.508,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,3,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,50.665,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,2,0.8978065802592221,0.3813559322033897
0.0,0.33996816791253226,77.268,0.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,1,0.8978065802592221,0.3813559322033897
0.0,0.32925944840878396,0.08199999999999999,1.0,0.0,0.0,520a90cd2d3da4461981c64168335956dee1ab70,15,0.8978065802592221,0.3813559322033897
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.7937149158220882,79.047,0.0,0.0,0.0,ce4e287b9887bc02c0b64bd835911318ee4d6a30,1,0.7780938833570412,0.55
