cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
fd97f828f9260a0abab0c40cd6c61596c84c0982,26,0.8377681019190452,0,212.51399999999998,0,0,0.027000000000000003,1.144,0,0,0.6499999999999999,10.375,0,0,4.974,87.555,0.33193979933110374
b7d9a3ba003f6ff6036be2fdf02693ca3a00d990,19,0.8161943319838054,0,155.53999999999996,0,0,0.12100000000000001,0.9830000000000001,0,0,0.851,87.095,0,0,6.67,87.76800000000001,0.33193979933110374
fdad34ec464a91754d773cb828b9e5d9c2f29e5f,30,0.8399788471708094,0,219.61399999999998,0,0,0.027,6.590999999999999,0,0,0.498,15.981000000000002,0,0,5.583,93.589,0.33193979933110374
f1ab610ebc362d87229a2a26aaa2580d618929a7,21,0.8976140138930838,0,155.982,0,0,0.129,1.066,0,0,0.7310000000000001,1.5779999999999998,0,0,4.995,87.887,0.33193979933110374
05468fdfc03ec00f3f786eb2166a1cfeff12072b,19,0.8161943319838054,0,159.427,0,0,0.116,1.015,0,0,0.9239999999999999,90.57000000000001,0,0,6.686999999999999,91.224,0.33193979933110374
0e2a559f1249c4f25b52655181039417d81538f8,19,0.8161943319838054,0,149.35800000000003,0,0,0.125,1.022,0,0,0.8940000000000001,87.14900000000002,0,0,6.573,87.76000000000002,0.33193979933110374
28ab04d52cfb862bef829ade0a96c58f5f2647db,19,0.8161943319838054,0,149.127,0,0,0.11900000000000002,1.002,0,0,0.8699999999999999,86.974,0,0,6.659999999999999,87.655,0.33193979933110374
84ebf679404aac26316ef637d7aa65af8c00b36e,19,0.8161943319838054,0,149.675,0,0,0.126,0.993,0,0,0.8440000000000001,87.25900000000001,0,0,6.763,87.92700000000002,0.33193979933110374
b1f0d1ced9fa3a3d10db3de8ba65e1b62960fe76,26,0.8982422189969359,0,304.423,0,0,0.035,159.09,0,0,0.514,160.35200000000003,0,0,4.823,246.06600000000003,0.33193979933110374
afdcc23252ef6843f4abc12e303218fb1868ddde,21,0.8945937783147087,0,149.30599999999998,0,0,0.12100000000000002,1.089,0,0,0.73,1.605,0,0,4.8919999999999995,87.434,0.33193979933110374
d49a59358cd023f4d9cd36bda4a755b3f74479cf,19,0.8161943319838054,0,149.613,0,0,0.12200000000000001,0.9819999999999999,0,0,0.8459999999999999,87.289,0,0,6.627,87.933,0.33193979933110374
07fe1ba98f8a906090ba1959706e288a578adab7,23,0.8728029602220166,0,303.26300000000003,0,0,0.05,0.983,0,0,0.636,77.13200000000002,0,0,6.591,97.095,0.33193979933110374
7d31fc624c75af712de6d66cc0fa2b56697ca0c5,23,0.8859851988899168,0,305.0759999999999,0,0,0.059000000000000004,0.9610000000000001,0,0,0.647,78.39699999999999,0,0,6.515999999999999,98.942,0.33193979933110374
e8dc4cd6c1ee14fcecb3c3b03871174241344f0e,22,0.8772068511198946,0,314.881,0,0,0.072,0.997,0,0,0.8560000000000001,85.047,0,0,6.511,88.64100000000002,0.33193979933110374
89b7cfa0400bd3e7f20459aa6163784a5872cc9f,23,0.8189176688251617,0,310.46500000000003,0,0,0.11299999999999999,6.126,0,0,0.965,90.53899999999999,0,0,11.876,94.107,0.33193979933110374
6a590ae72b1bbb20d40db3096242e45d32079dff,19,0.8161943319838054,0,149.33499999999998,0,0,0.12,0.996,0,0,0.8330000000000001,86.93699999999998,0,0,6.559,87.56899999999999,0.33193979933110374
f5d96e6e622f8c4f193cc8c4f47494401c587e80,20,0.8167247386759582,0,316.804,0,0,0.194,82.97800000000001,0,0,1.15,86.70300000000002,0,0,11.883,88.50300000000003,0.33193979933110374
0b7db21d62c808aabe54c30c91d4f5eba1b5cc71,24,0.8377551020408164,0,322.42100000000005,0,0,0.189,6.968,0,0,1.351,84.284,0,0,12.644,104.48200000000001,0.33193979933110374
6acf08a4b32592ab4f2f04b3e7e872d7f1e09df1,20,0.8247386759581881,0,149.634,0,0,0.193,1.105,0,0,0.9940000000000001,87.401,0,0,6.6290000000000004,88.12799999999999,0.33193979933110374
0e494c83d9e19893073876e1445390ca28a6ce5c,19,0.8145748987854249,0,149.515,0,0,0.12400000000000003,1.021,0,0,0.872,87.07199999999999,0,0,6.674,87.71499999999997,0.33193979933110374
0c09d26f979c7ac95f6431ae65e3fcc02f4f6fa7,21,0.8287526427061311,0,149.44699999999997,0,0,0.14700000000000002,78.349,0,0,0.8089999999999999,78.953,0,0,5.0,88.12800000000001,0.33193979933110374
ac986bb70c395c59006c898c3c0ba6bb8f665f83,22,0.8086956521739131,0,316.8,0,0,0.074,171.56000000000003,0,0,0.849,250.9,0,0,6.408000000000001,258.082,0.33193979933110374
fea0601a44b204d25b1cb92b126e2cece83e98ea,22,0.8774703557312251,0,317.5350000000001,0,0,0.077,0.9790000000000001,0,0,0.8290000000000002,85.438,0,0,6.622999999999999,89.15,0.33193979933110374
4a0c996498a28d7d6ff04909aa5cc6d3cc49583f,21,0.8945937783147087,0,149.981,0,0,0.132,1.063,0,0,0.7350000000000001,1.582,0,0,4.904999999999999,88.044,0.33193979933110374
d5414e5fd84e86bd1cc8383c000f8d1c36aa54d7,19,0.8145748987854249,0,149.233,0,0,0.14300000000000002,0.9890000000000001,0,0,0.8860000000000001,87.001,0,0,6.593,87.656,0.33193979933110374
cdc86fd94802df5c2a85825ee235480ab8fb7476,19,0.8145748987854249,0,149.281,0,0,0.118,0.9999999999999999,0,0,0.8460000000000001,86.89399999999999,0,0,6.465,87.552,0.33193979933110374
0defa1a2147bc78383c64e28fb856b8d9ee35577,22,0.8086956521739131,0,316.335,0,0,0.07200000000000001,171.544,0,0,0.8210000000000001,250.658,0,0,6.422,258.053,0.33193979933110374
c847ba07604edc13911182f4363c385a4185cf72,22,0.8774703557312251,0,316.59200000000004,0,0,0.07500000000000001,1.0050000000000001,0,0,0.8610000000000001,85.209,0,0,6.554,88.85499999999999,0.33193979933110374
fd3352a291384677ed3f44622e2a3ba5b71d218f,19,0.8161943319838054,0,148.883,0,0,0.12200000000000001,0.9900000000000001,0,0,0.8460000000000001,86.69999999999999,0,0,6.354,87.30799999999999,0.33193979933110374
e8ae7ad8598dc04603128d00cd8609daa9b201b8,13,0.9365079365079366,0,303.155,0,0,0.095,0.7869999999999999,0,0,1.474,3.086,0,0,10.225000000000001,87.084,0.33193979933110374
dfe79f0ecfd021ce630070e7dacb47c994d52cb9,22,0.8774703557312251,0,316.452,0,0,0.078,0.9959999999999999,0,0,0.8590000000000001,84.64600000000002,0,0,6.532,88.325,0.33193979933110374
2f3789b64098d9d507649efe25f91eb5f49f8595,22,0.872463768115942,0,305.21299999999997,0,0,0.076,0.975,0,0,0.851,85.17200000000003,0,0,6.393,88.78300000000002,0.33193979933110374
1a49cb8dc946df1dbc2cfbcfa86d96dfaaceea96,19,0.8161943319838054,0,149.53,0,0,0.12300000000000001,1.029,0,0,0.8939999999999999,87.208,0,0,6.536,87.83500000000001,0.33193979933110374
