rank_index,time,class,failures,ranking,nfpa,DDP
5.402741761403877,0.419,2.0,44.0,30,0.7205682815867189,0.641717791411043
4.054593537880272,0.13699999999999998,0.0,0.0,6,0.7205682815867189,0.641717791411043
3.117545105995696,0.065,0.0,0.0,9,0.7205682815867189,0.641717791411043
2.277260440021444,0.0,1.0,0.0,27,0.7205682815867189,0.641717791411043
2.237967693292504,0.0,1.0,0.0,24,0.7205682815867189,0.641717791411043
2.055138425513273,0.013999999999999999,1.0,0.0,16,0.7205682815867189,0.641717791411043
2.003489865855244,0.065,0.0,0.0,8,0.7205682815867189,0.641717791411043
2.001647496064133,0.03,1.0,0.0,13,0.7205682815867189,0.641717791411043
1.9043031366800207,0.001,1.0,0.0,20,0.7205682815867189,0.641717791411043
1.821623282922311,0.018000000000000002,1.0,0.0,15,0.7205682815867189,0.641717791411043
1.719487377075103,0.26899999999999996,0.0,0.0,4,0.7205682815867189,0.641717791411043
1.6604548242891588,2.496,2.0,405.0,28,0.7205682815867189,0.641717791411043
1.5597164713420282,240.859,0.0,0.0,1,0.7205682815867189,0.641717791411043
1.5202443777127992,0.084,0.0,0.0,7,0.7205682815867189,0.641717791411043
1.3922433241346892,0.165,0.0,0.0,5,0.7205682815867189,0.641717791411043
1.3906629739281091,0.0,1.0,0.0,23,0.7205682815867189,0.641717791411043
1.3346557046075134,0.02,1.0,0.0,14,0.7205682815867189,0.641717791411043
1.2983550303583251,0.0,1.0,0.0,25,0.7205682815867189,0.641717791411043
1.1496677622502156,0.002,1.0,0.0,18,0.7205682815867189,0.641717791411043
1.1202067853790365,0.038,1.0,0.0,11,0.7205682815867189,0.641717791411043
1.0825291356936106,0.0,1.0,0.0,21,0.7205682815867189,0.641717791411043
1.0199208962936246,0.001,1.0,0.0,19,0.7205682815867189,0.641717791411043
0.9642218413835928,0.038,1.0,0.0,12,0.7205682815867189,0.641717791411043
0.9103358924931856,0.046,1.0,0.0,10,0.7205682815867189,0.641717791411043
0.8098758788303458,0.009000000000000001,1.0,0.0,17,0.7205682815867189,0.641717791411043
0.8052137991657803,0.037000000000000005,3.0,8.0,31,0.7205682815867189,0.641717791411043
0.7561534810992695,0.001,3.0,6.0,33,0.7205682815867189,0.641717791411043
0.6986419201408312,126.323,0.0,0.0,2,0.7205682815867189,0.641717791411043
0.4917425465906132,0.026000000000000002,3.0,1.0,32,0.7205682815867189,0.641717791411043
0.4915144553232907,0.579,2.0,5.0,29,0.7205682815867189,0.641717791411043
0.2594321874180388,0.0,1.0,0.0,26,0.7205682815867189,0.641717791411043
0.014857902506637571,1.0290000000000001,0.0,0.0,3,0.7205682815867189,0.641717791411043
-1.4562741560332189,0.0,1.0,0.0,22,0.7205682815867189,0.641717791411043
rank_index,time,class,failures,ranking,nfpa,DDP
5.4017528062190845,0.526,2.0,44.0,66,0.7288457034053902,0.6092974115161122
4.054618745664317,0.10800000000000001,0.0,0.0,11,0.7288457034053902,0.6092974115161122
3.1175704302530214,0.069,0.0,0.0,18,0.7288457034053902,0.6092974115161122
2.2772857710246,0.0,1.0,0.0,61,0.7288457034053902,0.6092974115161122
2.2379923057596973,0.0,1.0,0.0,59,0.7288457034053902,0.6092974115161122
2.0551635118303864,0.005,1.0,0.0,38,0.7288457034053902,0.6092974115161122
2.003515624975309,0.033,1.0,0.0,29,0.7288457034053902,0.6092974115161122
2.0016729501873924,0.017,1.0,0.0,33,0.7288457034053902,0.6092974115161122
1.9096994708696284,0.005,3.0,2.0,70,0.7288457034053902,0.6092974115161122
1.9043283316529076,0.0,1.0,0.0,55,0.7288457034053902,0.6092974115161122
1.8216478021919211,0.053,1.0,0.0,23,0.7288457034053902,0.6092974115161122
1.7814488977435237,0.12300000000000001,0.0,0.0,10,0.7288457034053902,0.6092974115161122
1.7694342249630868,0.028999999999999998,1.0,0.0,30,0.7288457034053902,0.6092974115161122
1.7195108141785702,0.009000000000000001,1.0,0.0,35,0.7288457034053902,0.6092974115161122
1.6515604918679057,1.032,2.0,405.0,64,0.7288457034053902,0.6092974115161122
1.634981546746194,0.713,0.0,0.0,4,0.7288457034053902,0.6092974115161122
1.5597421473860225,240.85,0.0,0.0,1,0.7288457034053902,0.6092974115161122
1.5202694129405576,0.044000000000000004,1.0,0.0,28,0.7288457034053902,0.6092974115161122
1.441544395234766,0.001,1.0,0.0,45,0.7288457034053902,0.6092974115161122
1.3922668265816092,0.0,1.0,0.0,49,0.7288457034053902,0.6092974115161122
1.390688019564895,0.0,1.0,0.0,52,0.7288457034053902,0.6092974115161122
1.3346813899501877,0.0,1.0,0.0,50,0.7288457034053902,0.6092974115161122
1.2983798411656746,0.0,1.0,0.0,56,0.7288457034053902,0.6092974115161122
