Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
26,9,0.068,2015-02-04,"[0, 0, 0]",0,2,0,0,0,0,0,0.05917830924829803,0.00552689756816507,0.0034887896978092457
27,23,0.33899999999999997,2015-02-04,"[0, 0, 0]",0,2,0,0,0,0,0,0.29438373193622347,0.00552689756816507,0.01739264275819609
28,24,0.11,2015-02-04,"[0, 0, 0]",0,2,0,0,0,0,0,0.09563081018148205,0.00552689756816507,0.005643630393514956
29,25,0.003,2015-02-04,"[0, 0, 0]",0,2,0,0,0,0,0,0.0027637244707513463,0.00552689756816507,0.00015391719255040788
30,26,0.001,2015-02-04,"[0, 0, 0]",0,2,0,0,0,0,0,0.0010278910929806785,0.00552689756816507,5.130573085013596e-05
31,27,0.66,2015-02-04,"[0, 0, 0]",0,2,0,0,0,0,0,0.5729849890684156,0.00552689756816507,0.033861782361089734
32,28,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
33,29,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
34,30,0.002,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0024878906452965198,0.0029476787030213707,0.00010261146170027192
35,31,0.055999999999999994,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0653416291577282,0.0029476787030213707,0.0028731209276076134
36,11,0.489,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.5693354953777824,0.0029476787030213707,0.025088502385716485
37,16,0.257,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.29929721139844634,0.0029476787030213707,0.013185572828484942
38,12,0.8590000000000001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,1.0,0.0029476787030213707,0.044071622800266795
39,32,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
40,33,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
41,18,0.024,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.028094969298509437,0.0029476787030213707,0.001231337540403263
42,34,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
43,35,0.003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0036518487658971067,0.0029476787030213707,0.00015391719255040788
44,36,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
45,37,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
46,38,0.006,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.007143723127698868,0.0029476787030213707,0.00030783438510081576
47,39,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
48,40,0.004,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.004815806886497694,0.0029476787030213707,0.00020522292340054385
49,41,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
50,42,0.036000000000000004,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.04206246674571648,0.0029476787030213707,0.0018470063106048949
51,23,0.27,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.31442866696625393,0.0029476787030213707,0.01385254732953671
52,43,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
53,44,0.021,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.024603094936707676,0.0029476787030213707,0.0010774203478528552
54,45,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
55,46,0.022000000000000002,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.025767053057308264,0.0029476787030213707,0.0011287260787029912
56,47,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
57,48,0.008,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.009471639368900043,0.0029476787030213707,0.0004104458468010877
58,49,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
59,50,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
60,51,0.013000000000000001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.01529142997190298,0.0029476787030213707,0.0006669745010517675
61,52,0.019,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.022275178695506503,0.0029476787030213707,0.0009748088861525832
62,53,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
63,54,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
64,55,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
65,17,0.35100000000000003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.4087092747349015,0.0029476787030213707,0.018008311528397724
66,56,0.005,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.005979765007098281,0.0029476787030213707,0.0002565286542506798
67,57,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
68,58,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
69,24,0.004,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.004815806886497694,0.0029476787030213707,0.00020522292340054385
70,27,0.6509999999999999,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.7578967109150775,0.0029476787030213707,0.033400030783438506
71,59,0.003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0036518487658971067,0.0029476787030213707,0.00015391719255040788
72,60,0.002,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0024878906452965198,0.0029476787030213707,0.00010261146170027192
73,13,0.008,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.009471639368900043,0.0029476787030213707,0.0004104458468010877
74,2,0.414,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.48203863633273847,0.0029476787030213707,0.021240572571956287
75,9,0.062,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.07232537788133174,0.0029476787030213707,0.0031809553127084295
76,1,0.045,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.05253808983112176,0.0029476787030213707,0.0023087578882561182
77,61,0.654,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.7613885852768794,0.0029476787030213707,0.03355394797598892
78,15,0.005,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.005979765007098281,0.0029476787030213707,0.0002565286542506798
79,20,0.01,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.011799555610101218,0.0029476787030213707,0.0005130573085013596
80,8,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
81,10,0.025,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.02925892741911003,0.0029476787030213707,0.001282643271253399
82,14,0.008,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.009471639368900043,0.0029476787030213707,0.0004104458468010877
83,62,0.003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0036518487658971067,0.0029476787030213707,0.00015391719255040788
84,5,0.034,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.039734550504515305,0.0029476787030213707,0.0017443948489046228
85,22,0.004,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.004815806886497694,0.0029476787030213707,0.00020522292340054385
86,63,0.004,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.004815806886497694,0.0029476787030213707,0.00020522292340054385
87,64,0.012,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.01412747185130239,0.0029476787030213707,0.0006156687702016315
88,65,0.01,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.011799555610101218,0.0029476787030213707,0.0005130573085013596
89,66,0.005,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.005979765007098281,0.0029476787030213707,0.0002565286542506798
90,67,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
91,68,0.008,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.009471639368900043,0.0029476787030213707,0.0004104458468010877
92,69,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
93,70,0.003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0036518487658971067,0.0029476787030213707,0.00015391719255040788
94,71,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
95,21,0.009000000000000001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.010635597489500631,0.0029476787030213707,0.0004617515776512237
96,7,0.009000000000000001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.010635597489500631,0.0029476787030213707,0.0004617515776512237
97,72,0.003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0036518487658971067,0.0029476787030213707,0.00015391719255040788
98,25,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
99,19,0.001,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.001323932524695932,0.0029476787030213707,5.130573085013596e-05
100,73,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
101,74,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
102,75,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
103,76,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
104,77,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
105,78,0.003,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.0036518487658971067,0.0029476787030213707,0.00015391719255040788
106,79,0.0,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0029476787030213707,0.0
107,80,0.026000000000000002,2015-02-12,"[0, 0, 0]",0,3,0,0,0,0,0,0.030422885539710617,0.0029476787030213707,0.001333949002103535
108,52,0.003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.001097031597718498,0.025423728813559324,0.00015391719255040788
109,71,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
110,15,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
111,23,0.262,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.08199630264718405,0.025423728813559324,0.013442101482735622
112,31,0.04,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.012654070319070721,0.025423728813559324,0.0020522292340054383
113,47,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
114,35,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
115,58,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
116,75,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
117,74,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
118,70,0.003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.001097031597718498,0.025423728813559324,0.00015391719255040788
119,42,0.025,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.007968784350954956,0.025423728813559324,0.001282643271253399
120,16,0.22899999999999998,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.07168867351732935,0.025423728813559324,0.011749012364681134
121,17,0.23199999999999998,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.07262573071095252,0.025423728813559324,0.011902929557231542
122,12,1.055,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.3296917541615709,0.025423728813559324,0.05412754604689344
123,2,0.309,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.09667686534728011,0.025423728813559324,0.01585347083269201
124,13,0.004,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0014093839955928824,0.025423728813559324,0.00020522292340054385
125,81,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
126,21,0.004,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0014093839955928824,0.025423728813559324,0.00020522292340054385
127,66,0.002,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0007846791998441135,0.025423728813559324,0.00010261146170027192
128,82,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
129,80,0.011000000000000001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.003595850780713574,0.025423728813559324,0.0005643630393514956
130,63,0.004,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0014093839955928824,0.025423728813559324,0.00020522292340054385
131,78,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
132,69,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
133,50,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
134,83,0.006,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.002034088791341652,0.025423728813559324,0.00030783438510081576
135,46,0.01,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.003283498382839189,0.025423728813559324,0.0005130573085013596
136,40,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
137,44,0.023,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0073440795552061865,0.025423728813559324,0.001180031809553127
138,61,0.574,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.17945025078399196,0.025423728813559324,0.02944948950797804
139,10,0.013000000000000001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.004220555576462343,0.025423728813559324,0.0006669745010517675
140,67,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
141,22,0.002,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0007846791998441135,0.025423728813559324,0.00010261146170027192
142,56,0.005,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0017217363934672666,0.025423728813559324,0.0002565286542506798
143,62,0.003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.001097031597718498,0.025423728813559324,0.00015391719255040788
144,38,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
145,51,0.012,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0039082031785879585,0.025423728813559324,0.0006156687702016315
146,9,0.040999999999999995,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.012966422716945104,0.025423728813559324,0.002103534964855574
147,24,0.004,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0014093839955928824,0.025423728813559324,0.00020522292340054385
148,20,0.004,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0014093839955928824,0.025423728813559324,0.00020522292340054385
149,76,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
150,32,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
151,36,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
152,68,0.005,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0017217363934672666,0.025423728813559324,0.0002565286542506798
153,45,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
154,11,0.405,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.12666269554322102,0.025423728813559324,0.020778820994305065
155,60,0.003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.001097031597718498,0.025423728813559324,0.00015391719255040788
156,57,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
157,30,0.003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.001097031597718498,0.025423728813559324,0.00015391719255040788
158,8,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
159,18,0.027000000000000003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.008593489146703725,0.025423728813559324,0.001385254732953671
160,27,0.601,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.18788376552660035,0.025423728813559324,0.030834744240931713
161,59,0.002,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0007846791998441135,0.025423728813559324,0.00010261146170027192
162,7,0.006,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.002034088791341652,0.025423728813559324,0.00030783438510081576
163,37,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
164,64,0.013000000000000001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.004220555576462343,0.025423728813559324,0.0006669745010517675
165,34,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
166,84,3.201,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,1.0,0.025423728813559324,0.1642296444512852
167,65,0.009000000000000001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0029711459849648047,0.025423728813559324,0.0004617515776512237
168,5,0.02,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.006407022361583033,0.025423728813559324,0.0010261146170027192
169,1,0.055,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.01733935628718649,0.025423728813559324,0.002821815196757478
170,72,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
171,14,0.002,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0007846791998441135,0.025423728813559324,0.00010261146170027192
172,33,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
173,53,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
174,41,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
175,29,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
176,19,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
177,73,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
178,28,0.001,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0004723268019697291,0.025423728813559324,5.130573085013596e-05
179,43,0.002,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.0007846791998441135,0.025423728813559324,0.00010261146170027192
180,25,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
181,39,0.003,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.001097031597718498,0.025423728813559324,0.00015391719255040788
182,85,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
183,77,0.0,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.025423728813559324,0.0
184,48,0.008,2015-04-22,"[0, 0, 0]",0,4,0,0,0,0,0,0.00265879358709042,0.025423728813559324,0.0004104458468010877
185,23,0.29,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.10766965457569797,0.0,0.014878661946539428
186,31,0.044000000000000004,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.016471787947372987,0.0,0.0022574521574059824
187,42,0.021,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.007945158140659674,0.0,0.0010774203478528552
188,47,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
189,70,0.003,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0012721435093188203,0.0,0.00015391719255040788
190,15,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
191,35,0.002,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0009014204742443284,0.0,0.00010261146170027192
192,71,0.001,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0005306974391698366,0.0,5.130573085013596e-05
193,74,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
194,58,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
195,52,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
196,75,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
197,12,1.068,2015-04-22,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.3960921758636527,0.0,0.05479452054794521
198,22,0.001,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0005306974391698366,0.0,5.130573085013596e-05
199,69,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
200,10,0.012,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.004608650824989247,0.0,0.0006156687702016315
201,20,0.006999999999999999,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0027550356496167873,0.0,0.0003591401159509517
202,46,0.006,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0023843126145422964,0.0,0.00030783438510081576
203,83,0.006999999999999999,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0027550356496167873,0.0,0.0003591401159509517
204,38,0.001,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0005306974391698366,0.0,5.130573085013596e-05
205,51,0.005,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.002013589579467804,0.0,0.0002565286542506798
206,63,0.004,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.0016428665443933119,0.0,0.00020522292340054385
207,62,0.0,2015-04-22,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
